Timestamp,Orientation X,Orientation Y,Orientation Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Linear Acceleration X,Linear Acceleration Y,Linear Acceleration Z,Magnetic Field X,Magnetic Field Y,Magnetic Field Z,Raw IMU Data String
1710358267.7296948,85.851,-2.753,-0.285,0.1146,-0.1351,0.9184,-0.562,-1.459,-10.392,-0.108057,-0.00295,-0.058729,"$VNYMR,+085.851,-002.753,-000.285,+00.1146,-00.1351,+00.9184,-00.562,-01.459,-10.392,-00.108057,-00.002950,-00.058729*60"
1710358267.7550976,85.56,-2.655,-0.445,0.1136,-0.1361,0.9209,-0.529,-1.025,-9.765,-0.130192,0.095726,-0.278132,"$VNYMR,+085.560,-002.655,-000.445,+00.1136,-00.1361,+00.9209,-00.529,-01.025,-09.765,-00.130192,+00.095726,-00.278132*6C"
1710358267.7896821,85.069,-2.506,-0.715,0.1146,-0.1384,0.921,-0.12,0.31,-10.177,-0.230026,0.133612,-0.312863,"$VNYMR,+085.069,-002.506,-000.715,+00.1146,-00.1384,+00.9210,-00.120,+00.310,-10.177,-00.230026,+00.133612,-00.312863*63"
1710358267.8062127,84.679,-2.269,-1.017,0.1156,-0.1395,0.9198,-0.17,-0.007,-10.527,-0.23323,0.227569,-0.253426,"$VNYMR,+084.679,-002.269,-001.017,+00.1156,-00.1395,+00.9198,-00.170,-00.007,-10.527,-00.233230,+00.227569,-00.253426*6C"
1710358267.8326821,84.289,-1.894,-1.386,0.1144,-0.1439,0.9172,0.195,0.344,-9.683,-0.253967,0.259796,-0.246871,"$VNYMR,+084.289,-001.894,-001.386,+00.1144,-00.1439,+00.9172,+00.195,+00.344,-09.683,-00.253967,+00.259796,-00.246871*65"
1710358267.8599591,84.032,-1.597,-1.653,0.1123,-0.1428,0.9158,0.388,0.858,-9.49,-0.173827,0.187807,-0.101718,"$VNYMR,+084.032,-001.597,-001.653,+00.1123,-00.1428,+00.9158,+00.388,+00.858,-09.490,-00.173827,+00.187807,-00.101718*66"
1710358267.8843777,83.961,-1.331,-1.853,0.1082,-0.1416,0.9143,0.142,-0.077,-9.722,-0.098071,0.184633,-0.026859,"$VNYMR,+083.961,-001.331,-001.853,+00.1082,-00.1416,+00.9143,+00.142,-00.077,-09.722,-00.098071,+00.184633,-00.026859*61"
1710358267.909583,83.872,-1.125,-1.972,0.106,-0.1449,0.913,0.249,0.564,-9.397,-0.05954,0.119745,-0.036319,"$VNYMR,+083.872,-001.125,-001.972,+00.1060,-00.1449,+00.9130,+00.249,+00.564,-09.397,-00.059540,+00.119745,-00.036319*66"
1710358267.9353313,83.866,-1.042,-2.011,0.108,-0.1494,0.9208,0.064,0.149,-9.571,0.01553,0.029787,-0.015799,"$VNYMR,+083.866,-001.042,-002.011,+00.1080,-00.1494,+00.9208,+00.064,+00.149,-09.571,+00.015530,+00.029787,-00.015799*6A"
1710358267.960437,83.797,-1.031,-1.935,0.1051,-0.1404,0.9167,0.211,0.423,-9.554,0.027254,-0.002104,-0.05038,"$VNYMR,+083.797,-001.031,-001.935,+00.1051,-00.1404,+00.9167,+00.211,+00.423,-09.554,+00.027254,-00.002104,-00.050380*69"
1710358267.9865305,83.754,-1.072,-1.865,0.1072,-0.1383,0.9117,-0.008,-0.082,-10.154,0.057632,-0.03108,-0.054451,"$VNYMR,+083.754,-001.072,-001.865,+00.1072,-00.1383,+00.9117,-00.008,-00.082,-10.154,+00.057632,-00.031080,-00.054451*63"
1710358268.0124834,83.661,-1.006,-1.853,0.1092,-0.1461,0.9195,0.148,0.552,-10.347,-0.015563,0.092787,-0.058983,"$VNYMR,+083.661,-001.006,-001.853,+00.1092,-00.1461,+00.9195,+00.148,+00.552,-10.347,-00.015563,+00.092787,-00.058983*66"
1710358268.0379708,83.578,-0.813,-1.841,0.106,-0.1471,0.9181,0.613,1.171,-9.841,0.038085,0.133019,-0.054126,"$VNYMR,+083.578,-000.813,-001.841,+00.1060,-00.1471,+00.9181,+00.613,+01.171,-09.841,+00.038085,+00.133019,-00.054126*67"
1710358268.0638852,83.673,-0.701,-1.788,0.1051,-0.1415,0.9167,0.813,1.505,-9.676,0.003686,0.02514,0.150792,"$VNYMR,+083.673,-000.701,-001.788,+00.1051,-00.1415,+00.9167,+00.813,+01.505,-09.676,+00.003686,+00.025140,+00.150792*6E"
1710358268.089496,83.916,-0.595,-1.79,0.104,-0.1449,0.918,0.401,-0.391,-10.059,-0.023559,0.091206,0.110642,"$VNYMR,+083.916,-000.595,-001.790,+00.1040,-00.1449,+00.9180,+00.401,-00.391,-10.059,-00.023559,+00.091206,+00.110642*67"
1710358268.116125,83.933,-0.424,-1.861,0.103,-0.1437,0.9205,0.818,0.702,-9.055,-0.057268,0.102491,-0.004057,"$VNYMR,+083.933,-000.424,-001.861,+00.1030,-00.1437,+00.9205,+00.818,+00.702,-09.055,-00.057268,+00.102491,-00.004057*67"
1710358268.15266,83.914,-0.383,-1.927,0.1008,-0.1459,0.9191,1.082,0.774,-9.029,-0.043944,-0.040363,-0.021639,"$VNYMR,+083.914,-000.383,-001.927,+00.1008,-00.1459,+00.9191,+01.082,+00.774,-09.029,-00.043944,-00.040363,-00.021639*64"
1710358268.1671436,83.99,-0.537,-1.943,0.1042,-0.1338,0.909,1.318,1.683,-9.725,0.025874,-0.161377,0.106588,"$VNYMR,+083.990,-000.537,-001.943,+00.1042,-00.1338,+00.9090,+01.318,+01.683,-09.725,+00.025874,-00.161377,+00.106588*66"
1710358268.1933804,84.212,-0.764,-1.939,0.106,-0.1471,0.9207,1.089,0.602,-10.443,-0.005762,-0.169535,0.13939,"$VNYMR,+084.212,-000.764,-001.939,+00.1060,-00.1471,+00.9207,+01.089,+00.602,-10.443,-00.005762,-00.169535,+00.139390*60"
1710358268.219619,84.377,-0.891,-2.027,0.107,-0.1482,0.9169,1.288,0.669,-10.805,-0.11432,-0.032102,0.060189,"$VNYMR,+084.377,-000.891,-002.027,+00.1070,-00.1482,+00.9169,+01.288,+00.669,-10.805,-00.114320,-00.032102,+00.060189*6F"
1710358268.2457128,84.602,-0.897,-2.182,0.1049,-0.1471,0.9155,1.317,1.483,-9.764,-0.11233,-0.005,0.233344,"$VNYMR,+084.602,-000.897,-002.182,+00.1049,-00.1471,+00.9155,+01.317,+01.483,-09.764,-00.112330,-00.005000,+00.233344*6E"
1710358268.2716722,84.98,-0.875,-2.33,0.1039,-0.1493,0.9155,0.908,-0.511,-9.221,-0.125999,-0.005526,0.254292,"$VNYMR,+084.980,-000.875,-002.330,+00.1039,-00.1493,+00.9155,+00.908,-00.511,-09.221,-00.125999,-00.005526,+00.254292*6C"
1710358268.2971604,85.098,-0.866,-2.538,0.0998,-0.1437,0.914,1.04,-0.317,-8.965,-0.135049,-0.015478,0.001213,"$VNYMR,+085.098,-000.866,-002.538,+00.0998,-00.1437,+00.9140,+01.040,-00.317,-08.965,-00.135049,-00.015478,+00.001213*63"
1710358268.3251255,85.166,-0.99,-2.65,0.1037,-0.1537,0.9143,1.29,1.87,-8.945,-0.025028,-0.136381,0.140884,"$VNYMR,+085.166,-000.990,-002.650,+00.1037,-00.1537,+00.9143,+01.290,+01.870,-08.945,-00.025028,-00.136381,+00.140884*6F"
1710358268.3494763,85.415,-1.157,-2.608,0.1027,-0.1526,0.9142,0.97,-0.203,-9.888,0.04584,-0.086561,0.124856,"$VNYMR,+085.415,-001.157,-002.608,+00.1027,-00.1526,+00.9142,+00.970,-00.203,-09.888,+00.045840,-00.086561,+00.124856*64"
1710358268.3762147,85.484,-1.219,-2.629,0.1038,-0.1515,0.9143,1.311,1.286,-9.431,-0.038067,-0.032393,0.045293,"$VNYMR,+085.484,-001.219,-002.629,+00.1038,-00.1515,+00.9143,+01.311,+01.286,-09.431,-00.038067,-00.032393,+00.045293*61"
1710358268.4016857,85.605,-1.366,-2.576,0.1048,-0.1515,0.9156,1.309,1.395,-9.269,0.083232,-0.186791,0.106273,"$VNYMR,+085.605,-001.366,-002.576,+00.1048,-00.1515,+00.9156,+01.309,+01.395,-09.269,+00.083232,-00.186791,+00.106273*6C"
1710358268.4292486,85.767,-1.625,-2.388,0.1068,-0.1549,0.9132,0.977,0.415,-10.474,0.150593,-0.11559,0.033003,"$VNYMR,+085.767,-001.625,-002.388,+00.1068,-00.1549,+00.9132,+00.977,+00.415,-10.474,+00.150593,-00.115590,+00.033003*63"
1710358268.4518228,85.736,-1.803,-2.17,0.1072,-0.1416,0.9156,0.584,0.454,-10.358,0.134472,-0.098805,-0.068648,"$VNYMR,+085.736,-001.803,-002.170,+00.1072,-00.1416,+00.9156,+00.584,+00.454,-10.358,+00.134472,-00.098805,-00.068648*6E"
1710358268.4777484,85.684,-1.856,-1.952,0.1103,-0.1383,0.9055,0.694,0.583,-10.447,0.146671,-0.006602,-0.008621,"$VNYMR,+085.684,-001.856,-001.952,+00.1103,-00.1383,+00.9055,+00.694,+00.583,-10.447,+00.146671,-00.006602,-00.008621*60"
1710358268.50297,85.597,-1.779,-1.793,0.1101,-0.1483,0.9171,0.473,-0.406,-9.946,0.129412,0.087172,-0.076638,"$VNYMR,+085.597,-001.779,-001.793,+00.1101,-00.1483,+00.9171,+00.473,-00.406,-09.946,+00.129412,+00.087172,-00.076638*67"
1710358268.5295281,85.153,-1.74,-1.543,0.1113,-0.145,0.9209,1.226,0.779,-10.181,0.236062,-0.007981,-0.373192,"$VNYMR,+085.153,-001.740,-001.543,+00.1113,-00.1450,+00.9209,+01.226,+00.779,-10.181,+00.236062,-00.007981,-00.373192*6B"
1710358268.5547934,84.675,-1.752,-1.116,0.1134,-0.1428,0.9222,1.039,1.185,-11.27,0.280617,0.036491,-0.288526,"$VNYMR,+084.675,-001.752,-001.116,+00.1134,-00.1428,+00.9222,+01.039,+01.185,-11.270,+00.280617,+00.036491,-00.288526*66"
1710358268.5804684,84.349,-1.613,-0.741,0.1125,-0.1395,0.9209,0.455,0.036,-11.612,0.227464,0.110419,-0.204943,"$VNYMR,+084.349,-001.613,-000.741,+00.1125,-00.1395,+00.9209,+00.455,+00.036,-11.612,+00.227464,+00.110419,-00.204943*67"
1710358268.6065545,83.978,-1.405,-0.447,0.1127,-0.1306,0.9233,-0.425,-1.261,-11.921,0.16449,0.180285,-0.29964,"$VNYMR,+083.978,-001.405,-000.447,+00.1127,-00.1306,+00.9233,-00.425,-01.261,-11.921,+00.164490,+00.180285,-00.299640*6D"
1710358268.6319177,83.451,-1.173,-0.3,0.1138,-0.1284,0.9246,-0.693,-1.274,-10.079,0.059962,0.102563,-0.416025,"$VNYMR,+083.451,-001.173,-000.300,+00.1138,-00.1284,+00.9246,-00.693,-01.274,-10.079,+00.059962,+00.102563,-00.416025*6C"
1710358268.6577687,82.782,-1.224,-0.178,0.1118,-0.1272,0.9282,-0.671,-0.87,-10.261,0.120163,-0.110926,-0.479886,"$VNYMR,+082.782,-001.224,-000.178,+00.1118,-00.1272,+00.9282,-00.671,-00.870,-10.261,+00.120163,-00.110926,-00.479886*61"
1710358268.6832693,82.091,-1.467,0.048,0.1203,-0.1207,0.9298,-1.307,-1.877,-11.359,0.208594,-0.187123,-0.42846,"$VNYMR,+082.091,-001.467,+000.048,+00.1203,-00.1207,+00.9298,-01.307,-01.877,-11.359,+00.208594,-00.187123,-00.428460*6F"
1710358268.7088249,81.312,-1.502,0.218,0.1244,-0.1208,0.9326,-0.93,-0.629,-11.134,0.056731,0.086439,-0.560303,"$VNYMR,+081.312,-001.502,+000.218,+00.1244,-00.1208,+00.9326,-00.930,-00.629,-11.134,+00.056731,+00.086439,-00.560303*68"
1710358268.7344298,80.538,-1.332,0.268,0.1212,-0.1229,0.9286,0.154,-0.085,-8.34,0.010821,0.11245,-0.517407,"$VNYMR,+080.538,-001.332,+000.268,+00.1212,-00.1229,+00.9286,+00.154,-00.085,-08.340,+00.010821,+00.112450,-00.517407*67"
1710358268.760219,79.982,-1.286,0.241,0.1265,-0.1197,0.9327,1.096,0.882,-7.281,-0.030604,-0.0461,-0.261881,"$VNYMR,+079.982,-001.286,+000.241,+00.1265,-00.1197,+00.9327,+01.096,+00.882,-07.281,-00.030604,-00.046100,-00.261881*6E"
1710358268.7856486,79.734,-1.548,0.268,0.1286,-0.1197,0.9328,0.951,-0.827,-8.047,0.062022,-0.27717,-0.165395,"$VNYMR,+079.734,-001.548,+000.268,+00.1286,-00.1197,+00.9328,+00.951,-00.827,-08.047,+00.062022,-00.277170,-00.165395*61"
1710358268.8128676,79.423,-2.006,0.479,0.1349,-0.1198,0.9318,0.174,-0.98,-9.979,0.148838,-0.297136,-0.235979,"$VNYMR,+079.423,-002.006,+000.479,+00.1349,-00.1198,+00.9318,+00.174,-00.980,-09.979,+00.148838,-00.297136,-00.235979*6E"
1710358268.838024,79.155,-2.25,0.665,0.1371,-0.1132,0.9318,-0.334,-0.625,-9.906,0.100027,-0.099063,-0.159255,"$VNYMR,+079.155,-002.250,+000.665,+00.1371,-00.1132,+00.9318,-00.334,-00.625,-09.906,+00.100027,-00.099063,-00.159255*6C"
1710358268.8637943,79.002,-2.332,0.786,0.1382,-0.1121,0.9319,-0.108,-0.361,-8.707,0.058564,-0.060272,-0.073181,"$VNYMR,+079.002,-002.332,+000.786,+00.1382,-00.1121,+00.9319,-00.108,-00.361,-08.707,+00.058564,-00.060272,-00.073181*66"
1710358268.889784,78.826,-2.505,0.842,0.1392,-0.1133,0.9294,-0.428,-1.681,-8.277,-0.002664,-0.163199,-0.194796,"$VNYMR,+078.826,-002.505,+000.842,+00.1392,-00.1133,+00.9294,-00.428,-01.681,-08.277,-00.002664,-00.163199,-00.194796*63"
1710358268.9437466,78.401,-2.774,0.866,0.1434,-0.1111,0.9321,-0.329,-1.024,-8.81,0.023218,-0.217761,-0.336342,"$VNYMR,+078.401,-002.774,+000.866,+00.1434,-00.1111,+00.9321,-00.329,-01.024,-08.810,+00.023218,-00.217761,-00.336342*64"
1710358268.9871843,77.883,-3.093,0.954,0.1508,-0.1068,0.9311,0.299,0.491,-9.408,0.054314,-0.213626,-0.326869,"$VNYMR,+077.883,-003.093,+000.954,+00.1508,-00.1068,+00.9311,+00.299,+00.491,-09.408,+00.054314,-00.213626,-00.326869*6D"
1710358269.030224,77.595,-3.326,1.02,0.1518,-0.1079,0.9337,0.598,-0.054,-10.308,0.03051,-0.142108,-0.146629,"$VNYMR,+077.595,-003.326,+001.020,+00.1518,-00.1079,+00.9337,+00.598,-00.054,-10.308,+00.030510,-00.142108,-00.146629*64"
1710358269.0752058,77.396,-3.41,0.987,0.1539,-0.1091,0.9301,0.972,-0.064,-10.283,-0.074353,-0.026687,-0.12344,"$VNYMR,+077.396,-003.410,+000.987,+00.1539,-00.1091,+00.9301,+00.972,-00.064,-10.283,-00.074353,-00.026687,-00.123440*65"
1710358269.119074,77.282,-3.456,0.957,0.1549,-0.1113,0.9365,0.844,-1.159,-9.809,-0.037838,-0.038892,-0.081155,"$VNYMR,+077.282,-003.456,+000.957,+00.1549,-00.1113,+00.9365,+00.844,-01.159,-09.809,-00.037838,-00.038892,-00.081155*66"
1710358269.1620243,77.15,-3.487,0.89,0.157,-0.1091,0.9353,0.748,-0.623,-9.569,-0.060413,-0.029657,-0.085606,"$VNYMR,+077.150,-003.487,+000.890,+00.1570,-00.1091,+00.9353,+00.748,-00.623,-09.569,-00.060413,-00.029657,-00.085606*6E"
1710358269.2046525,77.081,-3.607,0.843,0.156,-0.1102,0.9352,0.652,-1.028,-9.669,-0.008537,-0.117293,-0.042213,"$VNYMR,+077.081,-003.607,+000.843,+00.1560,-00.1102,+00.9352,+00.652,-01.028,-09.669,-00.008537,-00.117293,-00.042213*6B"
1710358269.246901,76.888,-3.787,0.837,0.1573,-0.0969,0.9288,0.412,-1.25,-10.307,-0.027857,-0.116896,-0.187225,"$VNYMR,+076.888,-003.787,+000.837,+00.1573,-00.0969,+00.9288,+00.412,-01.250,-10.307,-00.027857,-00.116896,-00.187225*6A"
1710358269.289755,76.638,-3.901,0.718,0.1612,-0.107,0.9317,0.1,-0.085,-11.515,-0.152148,-0.02804,-0.131424,"$VNYMR,+076.638,-003.901,+000.718,+00.1612,-00.1070,+00.9317,+00.100,-00.085,-11.515,-00.152148,-00.028040,-00.131424*66"
1710358269.333597,76.521,-3.778,0.484,0.159,-0.1103,0.9291,-0.243,-0.939,-11.691,-0.199095,0.138097,-0.089517,"$VNYMR,+076.521,-003.778,+000.484,+00.1590,-00.1103,+00.9291,-00.243,-00.939,-11.691,-00.199095,+00.138097,-00.089517*62"
1710358269.3771644,76.382,-3.561,0.232,0.1548,-0.1135,0.9314,-0.183,-1.434,-10.705,-0.149571,0.106369,-0.097576,"$VNYMR,+076.382,-003.561,+000.232,+00.1548,-00.1135,+00.9314,-00.183,-01.434,-10.705,-00.149571,+00.106369,-00.097576*66"
1710358269.4224477,76.16,-3.609,0.149,0.159,-0.1114,0.9329,-0.385,-1.568,-10.742,-0.025176,-0.13614,-0.194904,"$VNYMR,+076.160,-003.609,+000.149,+00.1590,-00.1114,+00.9329,-00.385,-01.568,-10.742,-00.025176,-00.136140,-00.194904*62"
1710358269.4659991,75.963,-4.048,0.257,0.1622,-0.1114,0.933,-0.736,1.069,-12.267,0.129825,-0.388543,-0.010338,"$VNYMR,+075.963,-004.048,+000.257,+00.1622,-00.1114,+00.9330,-00.736,+01.069,-12.267,+00.129825,-00.388543,-00.010338*62"
1710358269.5094624,76.115,-4.503,0.46,0.1673,-0.1149,0.9321,-1.799,-1.001,-12.98,0.131631,-0.24518,0.11182,"$VNYMR,+076.115,-004.503,+000.460,+00.1673,-00.1149,+00.9321,-01.799,-01.001,-12.980,+00.131631,-00.245180,+00.111820*6F"
1710358269.552571,76.114,-4.666,0.546,0.1684,-0.1105,0.9321,-2.432,-1.396,-12.441,0.003675,-0.007969,-0.083726,"$VNYMR,+076.114,-004.666,+000.546,+00.1684,-00.1105,+00.9321,-02.432,-01.396,-12.441,+00.003675,-00.007969,-00.083726*69"
1710358269.5965214,75.886,-4.38,0.44,0.1674,-0.1104,0.9282,-2.324,-0.935,-10.398,-0.135875,0.319935,-0.207776,"$VNYMR,+075.886,-004.380,+000.440,+00.1674,-00.1104,+00.9282,-02.324,-00.935,-10.398,-00.135875,+00.319935,-00.207776*63"
1710358269.6404276,75.499,-3.881,0.28,0.1631,-0.1137,0.9293,-1.247,0.472,-7.68,-0.107738,0.325437,-0.292627,"$VNYMR,+075.499,-003.881,+000.280,+00.1631,-00.1137,+00.9293,-01.247,+00.472,-07.680,-00.107738,+00.325437,-00.292627*6C"
1710358269.683203,75.149,-3.53,0.199,0.1632,-0.1092,0.9293,-0.133,1.376,-7.205,-0.090278,0.209132,-0.21449,"$VNYMR,+075.149,-003.530,+000.199,+00.1632,-00.1092,+00.9293,-00.133,+01.376,-07.205,-00.090278,+00.209132,-00.214490*6E"
1710358269.7285116,74.953,-3.296,0.016,0.1622,-0.1092,0.9343,0.337,1.712,-7.354,-0.124287,0.095013,-0.081676,"$VNYMR,+074.953,-003.296,+000.016,+00.1622,-00.1092,+00.9343,+00.337,+01.712,-07.354,-00.124287,+00.095013,-00.081676*60"
1710358269.7735605,74.965,-3.402,-0.087,0.1613,-0.1048,0.9266,-0.311,1.529,-8.752,0.004648,-0.179729,0.083454,"$VNYMR,+074.965,-003.402,-000.087,+00.1613,-00.1048,+00.9266,-00.311,+01.529,-08.752,+00.004648,-00.179729,+00.083454*69"
1710358269.8197165,75.143,-3.789,-0.045,0.1633,-0.1048,0.9254,-1.414,0.597,-11.167,0.04949,-0.277745,0.136257,"$VNYMR,+075.143,-003.789,-000.045,+00.1633,-00.1048,+00.9254,-01.414,+00.597,-11.167,+00.049490,-00.277745,+00.136257*65"
1710358269.8628879,75.276,-3.885,-0.099,0.1663,-0.1126,0.9307,-1.95,-1.175,-12.407,-0.106705,0.110956,0.00298,"$VNYMR,+075.276,-003.885,-000.099,+00.1663,-00.1126,+00.9307,-01.950,-01.175,-12.407,-00.106705,+00.110956,+00.002980*67"
1710358269.9067683,75.1,-3.469,-0.303,0.161,-0.1148,0.9318,-0.825,0.142,-9.989,-0.18359,0.365064,-0.178488,"$VNYMR,+075.100,-003.469,-000.303,+00.1610,-00.1148,+00.9318,-00.825,+00.142,-09.989,-00.183590,+00.365064,-00.178488*6D"
1710358269.9496245,74.912,-2.954,-0.56,0.1599,-0.1159,0.9279,0.299,0.31,-7.856,-0.167811,0.32437,-0.111656,"$VNYMR,+074.912,-002.954,-000.560,+00.1599,-00.1159,+00.9279,+00.299,+00.310,-07.856,-00.167811,+00.324370,-00.111656*62"
1710358269.9932294,74.73,-2.672,-0.758,0.1579,-0.1169,0.9316,0.586,0.171,-7.04,-0.13955,0.115758,-0.137065,"$VNYMR,+074.730,-002.672,-000.758,+00.1579,-00.1169,+00.9316,+00.586,+00.171,-07.040,-00.139550,+00.115758,-00.137065*67"
1710358270.0372338,74.514,-2.643,-0.901,0.1568,-0.118,0.9253,0.44,0.212,-8.455,-0.085601,-0.008131,-0.165209,"$VNYMR,+074.514,-002.643,-000.901,+00.1568,-00.1180,+00.9253,+00.440,+00.212,-08.455,-00.085601,-00.008131,-00.165209*6A"
1710358270.0803993,74.276,-2.644,-0.964,0.1589,-0.1169,0.9304,0.443,0.866,-9.028,-0.023955,-0.015317,-0.155461,"$VNYMR,+074.276,-002.644,-000.964,+00.1589,-00.1169,+00.9304,+00.443,+00.866,-09.028,-00.023955,-00.015317,-00.155461*60"
1710358270.125367,74.135,-2.649,-1.007,0.1578,-0.1169,0.9266,0.302,0.652,-9.543,-0.056096,0.023735,-0.081762,"$VNYMR,+074.135,-002.649,-001.007,+00.1578,-00.1169,+00.9266,+00.302,+00.652,-09.543,-00.056096,+00.023735,-00.081762*67"
1710358270.1690533,74.068,-2.506,-1.101,0.1578,-0.118,0.9266,0.152,0.177,-9.363,-0.09585,0.154338,-0.037232,"$VNYMR,+074.068,-002.506,-001.101,+00.1578,-00.1180,+00.9266,+00.152,+00.177,-09.363,-00.095850,+00.154338,-00.037232*6D"
1710358270.2142675,73.945,-2.267,-1.187,0.1567,-0.1202,0.9228,-0.197,-0.397,-8.61,-0.037676,0.134027,-0.121615,"$VNYMR,+073.945,-002.267,-001.187,+00.1567,-00.1202,+00.9228,-00.197,-00.397,-08.610,-00.037676,+00.134027,-00.121615*64"
1710358270.2587905,73.652,-2.2,-1.164,0.156,-0.108,0.9251,0.042,-0.064,-8.495,0.028893,-0.010994,-0.23424,"$VNYMR,+073.652,-002.200,-001.164,+00.1560,-00.1080,+00.9251,+00.042,-00.064,-08.495,+00.028893,-00.010994,-00.234240*61"
1710358270.3013005,73.21,-2.301,-1.058,0.1581,-0.1036,0.9238,0.159,0.354,-9.608,0.076156,-0.078089,-0.342585,"$VNYMR,+073.210,-002.301,-001.058,+00.1581,-00.1036,+00.9238,+00.159,+00.354,-09.608,+00.076156,-00.078089,-00.342585*64"
1710358270.341621,72.704,-2.405,-0.924,0.159,-0.1103,0.9291,0.103,0.496,-10.847,0.108071,-0.045758,-0.348225,"$VNYMR,+072.704,-002.405,-000.924,+00.1590,-00.1103,+00.9291,+00.103,+00.496,-10.847,+00.108071,-00.045758,-00.348225*64"
1710358270.3767648,72.137,-2.403,-0.755,0.1632,-0.1104,0.9293,-0.098,0.082,-11.591,0.075242,0.046328,-0.42344,"$VNYMR,+072.137,-002.403,-000.755,+00.1632,-00.1104,+00.9293,-00.098,+00.082,-11.591,+00.075242,+00.046328,-00.423440*61"
1710358270.3948007,71.496,-2.197,-0.632,0.1622,-0.1081,0.9292,0.463,0.909,-11.508,0.062053,0.192085,-0.454193,"$VNYMR,+071.496,-002.197,-000.632,+00.1622,-00.1081,+00.9292,+00.463,+00.909,-11.508,+00.062053,+00.192085,-00.454193*67"
1710358270.4168596,70.85,-1.831,-0.481,0.1622,-0.107,0.9279,1.201,1.062,-11.315,0.127211,0.285841,-0.458577,"$VNYMR,+070.850,-001.831,-000.481,+00.1622,-00.1070,+00.9279,+01.201,+01.062,-11.315,+00.127211,+00.285841,-00.458577*68"
1710358270.4423416,70.25,-1.495,-0.219,0.1624,-0.1026,0.9316,1.58,1.897,-10.822,0.192273,0.177208,-0.350969,"$VNYMR,+070.250,-001.495,-000.219,+00.1624,-00.1026,+00.9316,+01.580,+01.897,-10.822,+00.192273,+00.177208,-00.350969*67"
1710358270.4693532,69.921,-1.368,0.084,0.1594,-0.0947,0.9314,0.733,0.575,-11.44,0.221033,0.02687,-0.175934,"$VNYMR,+069.921,-001.368,+000.084,+00.1594,-00.0947,+00.9314,+00.733,+00.575,-11.440,+00.221033,+00.026870,-00.175934*60"
1710358270.5217235,69.754,-1.397,0.357,0.1626,-0.0926,0.9328,-0.786,-0.526,-11.898,0.140685,-0.032739,-0.07936,"$VNYMR,+069.754,-001.397,+000.357,+00.1626,-00.0926,+00.9328,-00.786,-00.526,-11.898,+00.140685,-00.032739,-00.079360*6A"
1710358270.560601,69.558,-1.443,0.499,0.1616,-0.0937,0.934,-2.364,-2.273,-11.496,0.065187,-0.031061,-0.212657,"$VNYMR,+069.558,-001.443,+000.499,+00.1616,-00.0937,+00.9340,-02.364,-02.273,-11.496,+00.065187,-00.031061,-00.212657*6B"
1710358270.5813398,69.068,-1.438,0.533,0.164,-0.0804,0.9301,-2.839,-1.608,-11.223,-0.030321,0.061415,-0.408497,"$VNYMR,+069.068,-001.438,+000.533,+00.1640,-00.0804,+00.9301,-02.839,-01.608,-11.223,-00.030321,+00.061415,-00.408497*68"
1710358270.6014798,68.443,-1.196,0.398,0.1648,-0.0904,0.9341,-1.889,-0.611,-9.166,-0.157913,0.20647,-0.466561,"$VNYMR,+068.443,-001.196,+000.398,+00.1648,-00.0904,+00.9341,-01.889,-00.611,-09.166,-00.157913,+00.206470,-00.466561*6E"
1710358270.653973,67.809,-0.837,0.13,0.1617,-0.0903,0.934,-0.531,0.217,-7.721,-0.227396,0.265501,-0.431693,"$VNYMR,+067.809,-000.837,+000.130,+00.1617,-00.0903,+00.9340,-00.531,+00.217,-07.721,-00.227396,+00.265501,-00.431693*61"
1710358270.6942296,67.309,-0.553,-0.123,0.1596,-0.0914,0.9351,0.077,0.392,-7.082,-0.093358,0.112433,-0.300643,"$VNYMR,+067.309,-000.553,-000.123,+00.1596,-00.0914,+00.9351,+00.077,+00.392,-07.082,-00.093358,+00.112433,-00.300643*6A"
1710358270.7331724,67.025,-0.685,-0.084,0.1628,-0.087,0.9314,-0.119,-0.509,-8.151,0.104008,-0.233374,-0.130551,"$VNYMR,+067.025,-000.685,-000.084,+00.1628,-00.0870,+00.9314,-00.119,-00.509,-08.151,+00.104008,-00.233374,-00.130551*66"
1710358270.7717464,66.819,-1.173,0.174,0.17,-0.0894,0.9344,-0.824,-1.169,-10.006,0.20496,-0.389899,-0.156827,"$VNYMR,+066.819,-001.173,+000.174,+00.1700,-00.0894,+00.9344,-00.824,-01.169,-10.006,+00.204960,-00.389899,-00.156827*6D"
1710358270.8109372,66.491,-1.686,0.437,0.1691,-0.086,0.9355,-1.426,-1.519,-12.24,0.168603,-0.260773,-0.270042,"$VNYMR,+066.491,-001.686,+000.437,+00.1691,-00.0860,+00.9355,-01.426,-01.519,-12.240,+00.168603,-00.260773,-00.270042*60"
1710358270.8482141,66.018,-1.857,0.663,0.1756,-0.0717,0.9255,-0.699,0.703,-11.761,0.115325,-0.028081,-0.291569,"$VNYMR,+066.018,-001.857,+000.663,+00.1756,-00.0717,+00.9255,-00.699,+00.703,-11.761,+00.115325,-00.028081,-00.291569*60"
