Timestamp,Orientation X,Orientation Y,Orientation Z,Angular Velocity X,Angular Velocity Y,Angular Velocity Z,Linear Acceleration X,Linear Acceleration Y,Linear Acceleration Z,Magnetic Field X,Magnetic Field Y,Magnetic Field Z,Raw IMU Data String
1710358846.2119186,-129.177,4.169,2.431,0.021,0.2865,0.8995,0.438,0.045,-9.876,-0.019186,0.026091,-4e-06,"$VNYMR,-129.177,+004.169,+002.431,+00.0210,+00.2865,+00.8995,+00.438,+00.045,-09.876,-00.019186,+00.026091,-00.000004*6D"
1710358846.2378109,-129.215,4.179,2.434,0.0224,0.2987,0.9032,0.444,-0.065,-9.646,0.022086,-0.006762,-0.04086,"$VNYMR,-129.215,+004.179,+002.434,+00.0224,+00.2987,+00.9032,+00.444,-00.065,-09.646,+00.022086,-00.006762,-00.040860*6D"
1710358846.2631166,-129.308,4.11,2.471,0.0221,0.2887,0.9033,0.484,0.227,-9.625,0.015275,-0.064996,-0.04748,"$VNYMR,-129.308,+004.110,+002.471,+00.0221,+00.2887,+00.9033,+00.484,+00.227,-09.625,+00.015275,-00.064996,-00.047480*6E"
1710358846.288797,-129.369,4.046,2.413,0.02,0.2898,0.8981,0.505,0.109,-10.11,-0.04381,-0.027171,-0.041731,"$VNYMR,-129.369,+004.046,+002.413,+00.0200,+00.2898,+00.8981,+00.505,+00.109,-10.110,-00.043810,-00.027171,-00.041731*68"
1710358846.3145761,-129.433,4.012,2.403,0.0231,0.2864,0.9009,0.429,0.264,-10.176,0.013396,-0.022624,-0.053478,"$VNYMR,-129.433,+004.012,+002.403,+00.0231,+00.2864,+00.9009,+00.429,+00.264,-10.176,+00.013396,-00.022624,-00.053478*67"
1710358846.3407867,-129.433,4.056,2.436,0.0252,0.2886,0.8971,0.538,0.154,-9.795,0.02021,0.047934,0.021814,"$VNYMR,-129.433,+004.056,+002.436,+00.0252,+00.2886,+00.8971,+00.538,+00.154,-09.795,+00.020210,+00.047934,+00.021814*6C"
1710358846.3668141,-129.402,4.115,2.433,0.0252,0.2875,0.9022,0.528,0.029,-9.786,-0.02957,0.054667,0.02046,"$VNYMR,-129.402,+004.115,+002.433,+00.0252,+00.2875,+00.9022,+00.528,+00.029,-09.786,-00.029570,+00.054667,+00.020460*6C"
1710358846.3928845,-129.394,4.145,2.439,0.022,0.2831,0.9034,0.731,0.026,-9.378,0.016914,-0.015405,0.012697,"$VNYMR,-129.394,+004.145,+002.439,+00.0220,+00.2831,+00.9034,+00.731,+00.026,-09.378,+00.016914,-00.015405,+00.012697*63"
1710358846.4186177,-129.394,4.053,2.524,0.0244,0.2953,0.9033,0.653,0.085,-9.899,0.074626,-0.082133,0.008143,"$VNYMR,-129.394,+004.053,+002.524,+00.0244,+00.2953,+00.9033,+00.653,+00.085,-09.899,+00.074626,-00.082133,+00.008143*61"
1710358846.4446363,-129.385,4.019,2.536,0.0222,0.2931,0.8969,0.645,0.205,-10.336,-0.032001,0.02989,0.024306,"$VNYMR,-129.385,+004.019,+002.536,+00.0222,+00.2931,+00.8969,+00.645,+00.205,-10.336,-00.032001,+00.029890,+00.024306*69"
1710358846.4698324,-129.379,4.083,2.526,0.0244,0.2975,0.9008,0.72,0.067,-9.746,0.013056,0.029145,-0.014199,"$VNYMR,-129.379,+004.083,+002.526,+00.0244,+00.2975,+00.9008,+00.720,+00.067,-09.746,+00.013056,+00.029145,-00.014199*6F"
1710358846.495481,-129.391,4.092,2.56,0.0211,0.2909,0.9032,0.807,0.302,-9.465,0.030822,-0.013103,0.001992,"$VNYMR,-129.391,+004.092,+002.560,+00.0211,+00.2909,+00.9032,+00.807,+00.302,-09.465,+00.030822,-00.013103,+00.001992*67"
1710358846.5214021,-129.389,4.031,2.567,0.0231,0.2876,0.9047,0.669,-0.03,-9.776,-0.013378,-0.04638,-0.00919,"$VNYMR,-129.389,+004.031,+002.567,+00.0231,+00.2876,+00.9047,+00.669,-00.030,-09.776,-00.013378,-00.046380,-00.009190*64"
1710358846.5469222,-129.443,3.949,2.525,0.0243,0.2942,0.9021,0.804,0.244,-9.688,-0.01109,-0.083126,-0.044727,"$VNYMR,-129.443,+003.949,+002.525,+00.0243,+00.2942,+00.9021,+00.804,+00.244,-09.688,-00.011090,-00.083126,-00.044727*60"
1710358846.571904,-129.506,3.824,2.495,0.0243,0.2942,0.8996,0.731,-0.042,-10.121,-0.037394,-0.083115,-0.053098,"$VNYMR,-129.506,+003.824,+002.495,+00.0243,+00.2942,+00.8996,+00.731,-00.042,-10.121,-00.037394,-00.083115,-00.053098*65"
1710358846.598141,-129.596,3.75,2.458,0.0253,0.2908,0.9009,0.719,0.161,-10.089,-0.033886,-0.040463,-0.058349,"$VNYMR,-129.596,+003.750,+002.458,+00.0253,+00.2908,+00.9009,+00.719,+00.161,-10.089,-00.033886,-00.040463,-00.058349*6C"
1710358846.6237948,-129.674,3.747,2.403,0.0263,0.2919,0.8972,0.685,0.403,-10.386,-0.023148,0.025428,-0.044571,"$VNYMR,-129.674,+003.747,+002.403,+00.0263,+00.2919,+00.8972,+00.685,+00.403,-10.386,-00.023148,+00.025428,-00.044571*65"
1710358846.6496124,-129.713,3.836,2.379,0.0243,0.2909,0.9047,0.583,0.182,-9.772,-0.011175,0.053576,-0.030029,"$VNYMR,-129.713,+003.836,+002.379,+00.0243,+00.2909,+00.9047,+00.583,+00.182,-09.772,-00.011175,+00.053576,-00.030029*6A"
1710358846.6754067,-129.804,3.901,2.333,0.0253,0.2897,0.9022,0.493,0.152,-9.775,-0.032398,0.046915,-0.088891,"$VNYMR,-129.804,+003.901,+002.333,+00.0253,+00.2897,+00.9022,+00.493,+00.152,-09.775,-00.032398,+00.046915,-00.088891*63"
1710358846.701329,-129.893,4.016,2.284,0.0211,0.2898,0.902,0.551,0.34,-9.539,-0.018385,0.082595,-0.053541,"$VNYMR,-129.893,+004.016,+002.284,+00.0211,+00.2898,+00.9020,+00.551,+00.340,-09.539,-00.018385,+00.082595,-00.053541*69"
1710358846.7270324,-129.961,4.092,2.315,0.0201,0.2909,0.8994,0.574,0.077,-9.147,0.041599,0.017831,-0.045956,"$VNYMR,-129.961,+004.092,+002.315,+00.0201,+00.2909,+00.8994,+00.574,+00.077,-09.147,+00.041599,+00.017831,-00.045956*61"
1710358846.7522936,-130.053,4.098,2.345,0.02,0.2887,0.8931,0.648,0.118,-9.48,0.013744,0.009421,-0.047584,"$VNYMR,-130.053,+004.098,+002.345,+00.0200,+00.2887,+00.8931,+00.648,+00.118,-09.480,+00.013744,+00.009421,-00.047584*6B"
1710358846.777266,-130.129,4.08,2.413,0.0222,0.292,0.9007,0.512,0.248,-9.773,0.093603,-0.017126,-0.030466,"$VNYMR,-130.129,+004.080,+002.413,+00.0222,+00.2920,+00.9007,+00.512,+00.248,-09.773,+00.093603,-00.017126,-00.030466*62"
1710358846.8043647,-130.197,4.103,2.544,0.0231,0.2875,0.8971,0.332,0.055,-10.166,0.059383,0.07001,-0.047655,"$VNYMR,-130.197,+004.103,+002.544,+00.0231,+00.2875,+00.8971,+00.332,+00.055,-10.166,+00.059383,+00.070010,-00.047655*6E"
1710358846.8301492,-130.282,4.263,2.59,0.021,0.2876,0.9008,0.381,0.015,-9.53,0.038125,0.119082,-0.067912,"$VNYMR,-130.282,+004.263,+002.590,+00.0210,+00.2876,+00.9008,+00.381,+00.015,-09.530,+00.038125,+00.119082,-00.067912*62"
1710358846.856577,-130.421,4.374,2.611,0.0192,0.2987,0.8967,0.34,0.131,-9.32,0.013582,0.047542,-0.105182,"$VNYMR,-130.421,+004.374,+002.611,+00.0192,+00.2987,+00.8967,+00.340,+00.131,-09.320,+00.013582,+00.047542,-00.105182*6D"
1710358846.8831859,-130.567,4.459,2.584,0.0159,0.2888,0.903,0.353,0.142,-9.079,-0.023246,0.050072,-0.107294,"$VNYMR,-130.567,+004.459,+002.584,+00.0159,+00.2888,+00.9030,+00.353,+00.142,-09.079,-00.023246,+00.050072,-00.107294*6F"
1710358846.926902,-130.738,4.482,2.502,0.017,0.2921,0.9005,0.587,0.242,-9.004,-0.051415,-0.025145,-0.119493,"$VNYMR,-130.738,+004.482,+002.502,+00.0170,+00.2921,+00.9005,+00.587,+00.242,-09.004,-00.051415,-00.025145,-00.119493*6C"
1710358846.970157,-130.912,4.365,2.41,0.018,0.2921,0.8955,0.691,-0.195,-8.958,-0.058125,-0.14311,-0.136427,"$VNYMR,-130.912,+004.365,+002.410,+00.0180,+00.2921,+00.8955,+00.691,-00.195,-08.958,-00.058125,-00.143110,-00.136427*62"
1710358847.016579,-131.154,4.125,2.328,0.019,0.2876,0.8981,0.781,-0.216,-9.477,-0.045891,-0.185257,-0.16603,"$VNYMR,-131.154,+004.125,+002.328,+00.0190,+00.2876,+00.8981,+00.781,-00.216,-09.477,-00.045891,-00.185257,-00.166030*66"
1710358847.0447888,-131.444,3.861,2.281,0.02,0.2887,0.8944,1.37,0.378,-9.697,0.010953,-0.193007,-0.169393,"$VNYMR,-131.444,+003.861,+002.281,+00.0200,+00.2887,+00.8944,+01.370,+00.378,-09.697,+00.010953,-00.193007,-00.169393*67"
1710358847.060299,-131.617,3.54,2.323,0.021,0.2865,0.902,1.515,0.127,-10.032,0.049272,-0.233569,-0.059331,"$VNYMR,-131.617,+003.540,+002.323,+00.0210,+00.2865,+00.9020,+01.515,+00.127,-10.032,+00.049272,-00.233569,-00.059331*65"
1710358847.0861034,-131.659,3.29,2.406,0.0253,0.2931,0.8996,1.725,-0.882,-10.219,0.051897,-0.152202,-0.04304,"$VNYMR,-131.659,+003.290,+002.406,+00.0253,+00.2931,+00.8996,+01.725,-00.882,-10.219,+00.051897,-00.152202,-00.043040*65"
1710358847.1125553,-131.73,3.074,2.507,0.0244,0.2964,0.8957,1.688,-0.714,-10.19,0.110086,-0.177124,-0.04704,"$VNYMR,-131.730,+003.074,+002.507,+00.0244,+00.2964,+00.8957,+01.688,-00.714,-10.190,+00.110086,-00.177124,-00.047040*64"
1710358847.1378274,-131.774,2.938,2.653,0.0286,0.2975,0.901,1.265,-0.399,-10.94,0.090775,-0.035186,-0.015323,"$VNYMR,-131.774,+002.938,+002.653,+00.0286,+00.2975,+00.9010,+01.265,-00.399,-10.940,+00.090775,-00.035186,-00.015323*6C"
1710358847.1629567,-131.777,2.933,2.764,0.0275,0.2975,0.8984,1.005,-0.471,-10.957,0.073485,0.012236,-0.027682,"$VNYMR,-131.777,+002.933,+002.764,+00.0275,+00.2975,+00.8984,+01.005,-00.471,-10.957,+00.073485,+00.012236,-00.027682*6E"
1710358847.1910439,-131.868,3.06,2.843,0.0254,0.2942,0.8971,1.046,0.131,-10.767,0.031596,0.151984,-0.071569,"$VNYMR,-131.868,+003.060,+002.843,+00.0254,+00.2942,+00.8971,+01.046,+00.131,-10.767,+00.031596,+00.151984,-00.071569*6F"
1710358847.2340941,-131.945,3.448,2.739,0.0202,0.2965,0.8917,1.499,0.09,-8.491,-0.12683,0.268827,-0.082853,"$VNYMR,-131.945,+003.448,+002.739,+00.0202,+00.2965,+00.8917,+01.499,+00.090,-08.491,-00.126830,+00.268827,-00.082853*6D"
1710358847.277425,-132.002,3.652,2.519,0.0212,0.2931,0.8981,1.793,-0.298,-7.241,-0.159837,0.040631,-0.051431,"$VNYMR,-132.002,+003.652,+002.519,+00.0212,+00.2931,+00.8981,+01.793,-00.298,-07.241,-00.159837,+00.040631,-00.051431*6B"
1710358847.319409,-132.156,3.419,2.328,0.0211,0.2909,0.902,1.554,-0.484,-7.288,-0.097695,-0.328304,-0.130625,"$VNYMR,-132.156,+003.419,+002.328,+00.0211,+00.2909,+00.9020,+01.554,-00.484,-07.288,-00.097695,-00.328304,-00.130625*62"
1710358847.361972,-132.385,2.844,2.183,0.0275,0.2975,0.8984,1.011,-0.5,-9.01,-0.094861,-0.412974,-0.146118,"$VNYMR,-132.385,+002.844,+002.183,+00.0275,+00.2975,+00.8984,+01.011,-00.500,-09.010,-00.094861,-00.412974,-00.146118*6E"
1710358847.410246,-132.643,2.345,2.038,0.0286,0.2963,0.9023,0.97,-0.016,-9.599,-0.072867,-0.32424,-0.192323,"$VNYMR,-132.643,+002.345,+002.038,+00.0286,+00.2963,+00.9023,+00.970,-00.016,-09.599,-00.072867,-00.324240,-00.192323*6E"
1710358847.4525125,-132.753,1.897,2.049,0.0336,0.2907,0.9013,1.25,0.427,-9.186,0.024454,-0.424652,0.058969,"$VNYMR,-132.753,+001.897,+002.049,+00.0336,+00.2907,+00.9013,+01.250,+00.427,-09.186,+00.024454,-00.424652,+00.058969*6A"
1710358847.4960377,-132.847,1.462,2.049,0.0367,0.2895,0.8977,1.307,-0.119,-10.249,0.014246,-0.215641,-0.089118,"$VNYMR,-132.847,+001.462,+002.049,+00.0367,+00.2895,+00.8977,+01.307,-00.119,-10.249,+00.014246,-00.215641,-00.089118*63"
1710358847.5377586,-132.926,1.238,2.001,0.0357,0.2907,0.8989,1.559,0.562,-10.59,-0.05927,-0.092356,-0.014463,"$VNYMR,-132.926,+001.238,+002.001,+00.0357,+00.2907,+00.8989,+01.559,+00.562,-10.590,-00.059270,-00.092356,-00.014463*61"
1710358847.580151,-132.826,1.251,1.901,0.0401,0.2984,0.9015,1.847,0.272,-10.15,-0.063274,0.066129,0.09536,"$VNYMR,-132.826,+001.251,+001.901,+00.0401,+00.2984,+00.9015,+01.847,+00.272,-10.150,-00.063274,+00.066129,+00.095360*6A"
1710358847.6240122,-132.646,1.342,1.804,0.0387,0.2873,0.8991,1.975,0.361,-9.225,-0.063895,0.027408,0.143208,"$VNYMR,-132.646,+001.342,+001.804,+00.0387,+00.2873,+00.8991,+01.975,+00.361,-09.225,-00.063895,+00.027408,+00.143208*68"
1710358847.6664653,-132.364,1.24,1.778,0.0419,0.2894,0.9005,1.646,-0.084,-9.466,-0.007101,-0.126464,0.225123,"$VNYMR,-132.364,+001.240,+001.778,+00.0419,+00.2894,+00.9005,+01.646,-00.084,-09.466,-00.007101,-00.126464,+00.225123*65"
1710358847.708758,-132.094,1.01,1.702,0.042,0.2917,0.9005,1.139,-0.894,-9.882,-0.088499,-0.156547,0.154685,"$VNYMR,-132.094,+001.010,+001.702,+00.0420,+00.2917,+00.9005,+01.139,-00.894,-09.882,-00.088499,-00.156547,+00.154685*69"
1710358847.7517378,-132.012,0.798,1.609,0.0438,0.2827,0.9007,0.959,-1.08,-10.305,-0.043845,-0.14528,-0.009175,"$VNYMR,-132.012,+000.798,+001.609,+00.0438,+00.2827,+00.9007,+00.959,-01.080,-10.305,-00.043845,-00.145280,-00.009175*6E"
1710358847.802608,-132.128,0.658,1.549,0.0481,0.2871,0.9009,1.364,-0.437,-10.561,-0.039755,-0.101606,-0.074196,"$VNYMR,-132.128,+000.658,+001.549,+00.0481,+00.2871,+00.9009,+01.364,-00.437,-10.561,-00.039755,-00.101606,-00.074196*65"
1710358847.8459554,-132.204,0.716,1.481,0.048,0.2827,0.8971,1.848,0.161,-10.441,-0.06599,0.086502,0.001102,"$VNYMR,-132.204,+000.716,+001.481,+00.0480,+00.2827,+00.8971,+01.848,+00.161,-10.441,-00.065990,+00.086502,+00.001102*6D"
1710358847.8902922,-132.079,0.7,1.376,0.0481,0.286,0.9047,1.318,-0.443,-10.645,-0.091362,-0.089004,0.09551,"$VNYMR,-132.079,+000.700,+001.376,+00.0481,+00.2860,+00.9047,+01.318,-00.443,-10.645,-00.091362,-00.089004,+00.095510*65"
1710358847.9342687,-131.961,0.428,1.26,0.05,0.2804,0.9011,1.047,0.707,-11.593,-0.070857,-0.232265,0.133545,"$VNYMR,-131.961,+000.428,+001.260,+00.0500,+00.2804,+00.9011,+01.047,+00.707,-11.593,-00.070857,-00.232265,+00.133545*6D"
1710358847.9770048,-131.607,-0.016,1.205,0.0552,0.2803,0.9,0.135,1.116,-12.329,-0.014759,-0.343552,0.334513,"$VNYMR,-131.607,-000.016,+001.205,+00.0552,+00.2803,+00.9000,+00.135,+01.116,-12.329,-00.014759,-00.343552,+00.334513*69"
1710358848.020867,-131.003,-0.525,1.346,0.0605,0.2813,0.9028,-0.561,0.689,-12.902,0.188862,-0.337441,0.480108,"$VNYMR,-131.003,-000.525,+001.346,+00.0605,+00.2813,+00.9028,-00.561,+00.689,-12.902,+00.188862,-00.337441,+00.480108*61"
1710358848.0639176,-130.331,-1.063,1.78,0.0667,0.2834,0.8955,-1.287,0.238,-11.951,0.370135,-0.411401,0.475308,"$VNYMR,-130.331,-001.063,+001.780,+00.0667,+00.2834,+00.8955,-01.287,+00.238,-11.951,+00.370135,-00.411401,+00.475308*6D"
1710358848.1063514,-129.726,-1.63,2.298,0.0731,0.2867,0.8983,-1.897,-0.495,-11.935,0.314573,-0.339103,0.382114,"$VNYMR,-129.726,-001.630,+002.298,+00.0731,+00.2867,+00.8983,-01.897,-00.495,-11.935,+00.314573,-00.339103,+00.382114*67"
1710358848.1488554,-129.185,-1.744,2.507,0.0765,0.2988,0.8945,-2.275,-0.488,-11.97,0.042634,0.179306,0.393419,"$VNYMR,-129.185,-001.744,+002.507,+00.0765,+00.2988,+00.8945,-02.275,-00.488,-11.970,+00.042634,+00.179306,+00.393419*67"
1710358848.1913128,-128.776,-1.294,2.458,0.0741,0.2877,0.8907,-1.885,-1.25,-8.69,-0.027754,0.359719,0.167881,"$VNYMR,-128.776,-001.294,+002.458,+00.0741,+00.2877,+00.8907,-01.885,-01.250,-08.690,-00.027754,+00.359719,+00.167881*6F"
1710358848.233851,-128.762,-0.852,2.545,0.0722,0.2956,0.8956,-1.397,-0.851,-6.357,0.099097,0.24777,-0.052457,"$VNYMR,-128.762,-000.852,+002.545,+00.0722,+00.2956,+00.8956,-01.397,-00.851,-06.357,+00.099097,+00.247770,-00.052457*6B"
1710358848.2775304,-128.815,-0.948,2.485,0.0709,0.2834,0.8995,-1.357,-0.73,-6.689,-0.225532,-0.184121,-0.18801,"$VNYMR,-128.815,-000.948,+002.485,+00.0709,+00.2834,+00.8995,-01.357,-00.730,-06.689,-00.225532,-00.184121,-00.188010*62"
1710358848.3184016,-129.131,-1.255,2.224,0.0752,0.2877,0.8984,-0.287,3.243,-7.842,-0.027251,-0.271604,-0.109835,"$VNYMR,-129.131,-001.255,+002.224,+00.0752,+00.2877,+00.8984,-00.287,+03.243,-07.842,-00.027251,-00.271604,-00.109835*62"
1710358848.3573062,-129.014,-1.846,2.351,0.0793,0.2877,0.8973,-0.344,2.41,-9.454,0.113817,-0.445946,0.218703,"$VNYMR,-129.014,-001.846,+002.351,+00.0793,+00.2877,+00.8973,-00.344,+02.410,-09.454,+00.113817,-00.445946,+00.218703*6F"
1710358848.3976173,-128.609,-2.262,2.402,0.0846,0.2887,0.8976,-0.979,0.346,-10.758,-0.021542,-0.165602,0.282575,"$VNYMR,-128.609,-002.262,+002.402,+00.0846,+00.2887,+00.8976,-00.979,+00.346,-10.758,-00.021542,-00.165602,+00.282575*61"
1710358848.4370856,-128.299,-2.257,2.35,0.0865,0.2842,0.8965,-1.111,0.514,-10.725,0.014007,0.075432,0.188381,"$VNYMR,-128.299,-002.257,+002.350,+00.0865,+00.2842,+00.8965,-01.111,+00.514,-10.725,+00.014007,+00.075432,+00.188381*6B"
1710358848.4763067,-128.024,-2.15,2.491,0.0866,0.2875,0.8926,-0.967,-0.089,-10.685,0.135773,0.156073,0.174763,"$VNYMR,-128.024,-002.150,+002.491,+00.0866,+00.2875,+00.8926,-00.967,-00.089,-10.685,+00.135773,+00.156073,+00.174763*69"
1710358848.5158777,-127.784,-1.798,2.595,0.0857,0.292,0.8963,-0.543,-0.439,-9.83,0.020129,0.325275,0.128729,"$VNYMR,-127.784,-001.798,+002.595,+00.0857,+00.2920,+00.8963,-00.543,-00.439,-09.830,+00.020129,+00.325275,+00.128729*69"
1710358848.5550199,-127.666,-1.319,2.593,0.0814,0.2876,0.9,0.25,-0.338,-8.837,0.027234,0.332762,0.019873,"$VNYMR,-127.666,-001.319,+002.593,+00.0814,+00.2876,+00.9000,+00.250,-00.338,-08.837,+00.027234,+00.332762,+00.019873*6A"
1710358848.596433,-127.693,-1.021,2.678,0.0795,0.2954,0.8972,0.81,0.655,-8.517,0.092451,0.120104,-0.016553,"$VNYMR,-127.693,-001.021,+002.678,+00.0795,+00.2954,+00.8972,+00.810,+00.655,-08.517,+00.092451,+00.120104,-00.016553*67"
1710358848.6357386,-127.648,-0.899,2.877,0.0775,0.2988,0.8907,0.442,0.477,-9.246,0.146188,0.0774,0.042075,"$VNYMR,-127.648,-000.899,+002.877,+00.0775,+00.2988,+00.8907,+00.442,+00.477,-09.246,+00.146188,+00.077400,+00.042075*61"
1710358848.6786604,-127.359,-0.248,3.261,0.0724,0.3,0.8943,0.3,0.685,-8.564,0.171046,0.296806,0.151828,"$VNYMR,-127.359,-000.248,+003.261,+00.0724,+00.3000,+00.8943,+00.300,+00.685,-08.564,+00.171046,+00.296806,+00.151828*69"
1710358848.718651,-127.132,0.123,3.463,0.069,0.2923,0.8929,0.207,-0.339,-8.155,0.097907,0.226285,0.031903,"$VNYMR,-127.132,+000.123,+003.463,+00.0690,+00.2923,+00.8929,+00.207,-00.339,-08.155,+00.097907,+00.226285,+00.031903,-00.297759*60"
1710358848.7609076,-127.05,2.892,2.177,0.0501,0.2848,0.901,1.159,0.731,-8.35,0.151471,0.099658,-0.194914,"$VNYMR,-127.050,+002.892,+002.177,+00.0501,+00.2848,+00.9010,+01.159,+00.731,-08.350,+00.151471,+00.099658,-00.194914*6A"
1710358848.804957,-127.26,3.001,2.499,0.0512,0.2859,0.8985,1.083,0.706,-8.563,0.293999,0.058973,-0.116192,"$VNYMR,-127.260,+003.001,+002.499,+00.0512,+00.2859,+00.8985,+01.083,+00.706,-08.563,+00.293999,+00.058973,-00.116192*6E"
1710358848.8474114,-127.269,3.049,2.888,0.0492,0.2904,0.8996,0.597,0.279,-9.376,0.28084,0.052135,0.081377,"$VNYMR,-127.269,+003.049,+002.888,+00.0492,+00.2904,+00.8996,+00.597,+00.279,-09.376,+00.280840,+00.052135,+00.081377*6D"
1710358848.8835638,-127.354,3.16,3.335,0.0502,0.2893,0.9009,0.327,-0.886,-9.052,0.348697,0.03579,-0.181938,"$VNYMR,-127.354,+003.160,+003.335,+00.0502,+00.2893,+00.9009,+00.327,-00.886,-09.052,+00.348697,+00.035790,-00.181938*66"
1710358848.922924,-127.847,3.245,3.953,0.0474,0.3016,0.8968,0.795,0.735,-8.483,0.229252,0.003417,-0.381167,"$VNYMR,-127.847,+003.245,+003.953,+00.0474,+00.3016,+00.8968,+00.795,+00.735,-08.483,+00.229252,+00.003417,-00.381167*6D"
1710358848.9618347,-128.222,3.3,4.223,0.0473,0.2993,0.8917,0.96,-0.398,-10.177,0.158733,0.058388,-0.24751,"$VNYMR,-128.222,+003.300,+004.223,+00.0473,+00.2993,+00.8917,+00.960,-00.398,-10.177,+00.158733,+00.058388,-00.247510*6B"
1710358849.0034459,-128.788,3.476,4.422,0.0404,0.3139,0.8899,1.414,0.246,-9.774,0.203268,0.059723,-0.455662,"$VNYMR,-128.788,+003.476,+004.422,+00.0404,+00.3139,+00.8899,+01.414,+00.246,-09.774,+00.203268,+00.059723,-00.455662*66"
1710358849.0425742,-129.345,3.527,4.774,0.0392,0.3084,0.8899,1.229,-0.095,-10.093,0.244067,-0.038974,-0.349797,"$VNYMR,-129.345,+003.527,+004.774,+00.0392,+00.3084,+00.8899,+01.229,-00.095,-10.093,+00.244067,-00.038974,-00.349797*6E"
1710358849.0819151,-129.828,3.712,4.937,0.034,0.3073,0.8935,0.576,-0.748,-10.567,0.085473,0.131743,-0.364223,"$VNYMR,-129.828,+003.712,+004.937,+00.0340,+00.3073,+00.8935,+00.576,-00.748,-10.567,+00.085473,+00.131743,-00.364223*69"
1710358849.1199043,-130.331,3.888,5.077,0.033,0.3096,0.8934,0.781,-0.438,-10.486,0.210426,0.014422,-0.375724,"$VNYMR,-130.331,+003.888,+005.077,+00.0330,+00.3096,+00.8934,+00.781,-00.438,-10.486,+00.210426,+00.014422,-00.375724*61"
1710358849.134626,-130.848,4.011,5.364,0.03,0.3152,0.8868,0.862,-0.819,-10.693,0.064707,0.089987,-0.318117,"$VNYMR,-130.848,+004.011,+005.364,+00.0300,+00.3152,+00.8868,+00.862,-00.819,-10.693,+00.064707,+00.089987,-00.318117*69"
1710358849.1602776,-131.251,4.081,5.393,0.03,0.3152,0.8881,1.129,-0.616,-11.243,-0.002461,-0.045331,-0.242056,"$VNYMR,-131.251,+004.081,+005.393,+00.0300,+00.3152,+00.8881,+01.129,-00.616,-11.243,-00.002461,-00.045331,-00.242056*6C"
1710358849.1863775,-131.679,3.955,5.429,0.0258,0.3141,0.8854,0.612,-1.013,-10.957,0.033045,-0.190196,-0.280984,"$VNYMR,-131.679,+003.955,+005.429,+00.0258,+00.3141,+00.8854,+00.612,-01.013,-10.957,+00.033045,-00.190196,-00.280984*6E"
1710358849.2122548,-132.311,3.493,5.44,0.0289,0.3141,0.8843,0.139,-0.88,-11.846,0.035058,-0.467394,-0.500442,"$VNYMR,-132.311,+003.493,+005.440,+00.0289,+00.3141,+00.8843,+00.139,-00.880,-11.846,+00.035058,-00.467394,-00.500442*66"
1710358849.2372708,-133.06,2.905,5.375,0.0342,0.3173,0.8845,-0.182,1.272,-14.324,-0.084717,-0.312652,-0.37655,"$VNYMR,-133.060,+002.905,+005.375,+00.0342,+00.3173,+00.8845,-00.182,+01.272,-14.324,-00.084717,-00.312652,-00.376550*62"
1710358849.2633328,-133.396,2.975,5.313,0.0321,0.3174,0.8869,-0.219,0.296,-12.453,0.026696,0.231644,-0.163383,"$VNYMR,-133.396,+002.975,+005.313,+00.0321,+00.3174,+00.8869,-00.219,+00.296,-12.453,+00.026696,+00.231644,-00.163383*61"
1710358849.2890549,-133.494,3.534,5.362,0.028,0.3163,0.888,0.126,-0.329,-8.578,0.081241,0.425465,-0.042407,"$VNYMR,-133.494,+003.534,+005.362,+00.0280,+00.3163,+00.8880,+00.126,-00.329,-08.578,+00.081241,+00.425465,-00.042407*60"
1710358849.3144681,-133.609,3.966,5.481,0.0218,0.3209,0.8863,0.34,-1.743,-6.935,0.072831,0.21426,-0.177022,"$VNYMR,-133.609,+003.966,+005.481,+00.0218,+00.3209,+00.8863,+00.340,-01.743,-06.935,+00.072831,+00.214260,-00.177022*66"
1710358849.340496,-133.858,4.102,5.379,0.0186,0.3187,0.8887,0.22,-1.452,-7.191,-0.148345,-0.00126,-0.184066,"$VNYMR,-133.858,+004.102,+005.379,+00.0186,+00.3187,+00.8887,+00.220,-01.452,-07.191,-00.148345,-00.001260,-00.184066*63"
1710358849.3666615,-134.126,3.855,5.214,0.0196,0.3154,0.8888,-0.092,-0.874,-9.058,-0.049041,-0.271011,-0.166784,"$VNYMR,-134.126,+003.855,+005.214,+00.0196,+00.3154,+00.8888,-00.092,-00.874,-09.058,-00.049041,-00.271011,-00.166784*6D"
1710358849.3918095,-134.285,3.535,5.101,0.0248,0.3142,0.8879,-0.382,-0.954,-10.324,-0.110405,-0.185774,-0.077047,"$VNYMR,-134.285,+003.535,+005.101,+00.0248,+00.3142,+00.8879,-00.382,-00.954,-10.324,-00.110405,-00.185774,-00.077047*6F"
1710358849.418037,-134.39,3.442,4.878,0.0248,0.3164,0.8891,-0.493,-0.655,-10.373,-0.1691,-0.01188,-0.073546,"$VNYMR,-134.390,+003.442,+004.878,+00.0248,+00.3164,+00.8891,-00.493,-00.655,-10.373,-00.169100,-00.011880,-00.073546*62"
1710358849.4434342,-134.444,3.509,4.694,0.0216,0.3109,0.889,-0.245,-0.575,-8.674,-0.10062,0.023272,-0.022862,"$VNYMR,-134.444,+003.509,+004.694,+00.0216,+00.3109,+00.8890,-00.245,-00.575,-08.674,-00.100620,+00.023272,-00.022862*6D"
