Timestamp,Latitude,Longitude,Altitude,UTM Easting,UTM Northing,Zone,Letter,HDOP,GNGGA Read,Fix Quality,Current Time
1707595510.8642368,42.338238761666666,-71.086508205,0.0,328114.8792727429,4689439.975331663,19,T,0.8,"$GNGGA,165327.00,4220.2943257,N,07105.1904923,W,5,18,0.8,23.179,M,-28.725,M,1.0,0061*5F
",5,1707602006.999999
1707595512.1188564,42.338238761666666,-71.08650823666666,0.0,328114.8766639574,4689439.975395676,19,T,0.8,"$GNGGA,165328.00,4220.2943257,N,07105.1904942,W,5,18,0.8,23.175,M,-28.725,M,2.0,0061*58
",5,1707602007.999999
1707595513.3744166,42.33823874833333,-71.08650826166667,0.0,328114.8745680569,4689439.973965649,19,T,0.8,"$GNGGA,165329.00,4220.2943249,N,07105.1904957,W,5,18,0.8,23.175,M,-28.725,M,1.0,0061*51
",5,1707602008.9999993
1707595514.6289992,42.338238761666666,-71.08650830166667,0.0,328114.871309078,4689439.975527072,19,T,0.8,"$GNGGA,165330.00,4220.2943257,N,07105.1904981,W,5,18,0.8,23.174,M,-28.725,M,1.0,0061*5C
",5,1707602009.9999995
1707595515.8847182,42.33823877166667,-72.75317498333334,0.0,685092.5263222668,4689776.516747708,18,T,0.8,"$GNGGA,165331.00,4220.2943263,N,07105.1904990,W,5,18,0.8,23.175,M,-28.725,M,1.0,0061*5B
",5,1707602010.999999
1707595517.1383862,42.33823877166667,-71.08650832,0.0,328114.8698259751,4689439.976674557,19,T,0.8,"$GNGGA,165332.00,4220.2943263,N,07105.1904992,W,5,18,0.8,23.176,M,-28.725,M,1.0,0061*59
",5,1707602011.9999993
1707595518.3933473,42.338238911666664,-71.086507995,0.0,328114.8969818278,4689439.99156351,19,T,0.8,"$GNGGA,165333.00,4220.2943347,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,2.0,0061*56
",4,1707602012.9999993
1707595519.6484523,42.338238911666664,-71.08650799333333,0.0,328114.8971191341,4689439.991560142,19,T,0.8,"$GNGGA,165334.00,4220.2943347,N,07105.1904796,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*53
",4,1707602013.9999995
1707595520.9028764,42.338238911666664,-71.08650799333333,0.0,328114.8971191341,4689439.991560142,19,T,0.8,"$GNGGA,165335.00,4220.2943347,N,07105.1904796,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*52
",4,1707602014.999999
1707595522.1586223,42.338238911666664,-71.08650799333333,0.0,328114.8971191341,4689439.991560142,19,T,0.8,"$GNGGA,165336.00,4220.2943347,N,07105.1904796,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*51
",4,1707602015.9999995
1707595523.4138944,42.338238911666664,-71.08650799333333,0.0,328114.8971191341,4689439.991560142,19,T,0.8,"$GNGGA,165337.00,4220.2943347,N,07105.1904796,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*50
",4,1707602016.9999995
1707595524.670542,42.338238911666664,-71.08650799333333,0.0,328114.8971191341,4689439.991560142,19,T,0.8,"$GNGGA,165338.00,4220.2943347,N,07105.1904796,W,4,18,0.8,23.220,M,-28.725,M,2.0,0061*5C
",4,1707602017.999999
1707595525.9266374,42.338238911666664,-71.08650799333333,0.0,328114.8971191341,4689439.991560142,19,T,0.8,"$GNGGA,165339.00,4220.2943347,N,07105.1904796,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*5E
",4,1707602018.9999993
1707595527.180491,42.338238911666664,-71.08650799333333,0.0,328114.8971191341,4689439.991560142,19,T,0.8,"$GNGGA,165340.00,4220.2943347,N,07105.1904796,W,4,18,0.8,23.220,M,-28.725,M,2.0,0061*53
",4,1707602019.9999993
1707595528.4358284,42.338238911666664,-71.08650799333333,0.0,328114.8971191341,4689439.991560142,19,T,0.8,"$GNGGA,165341.00,4220.2943347,N,07105.1904796,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*51
",4,1707602020.9999995
1707595529.6912007,42.338238911666664,-71.08650799333333,0.0,328114.8971191341,4689439.991560142,19,T,0.8,"$GNGGA,165342.00,4220.2943347,N,07105.1904796,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*52
",4,1707602021.9999995
1707595530.9466326,42.338238911666664,-71.086507995,0.0,328114.8969818278,4689439.99156351,19,T,0.8,"$GNGGA,165343.00,4220.2943347,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*52
",4,1707602022.9999993
1707595532.2005606,42.338238911666664,-71.086507995,0.0,328114.8969818278,4689439.99156351,19,T,0.8,"$GNGGA,165344.00,4220.2943347,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*55
",4,1707602023.9999995
1707595533.4558837,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165345.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,2.0,0061*56
",4,1707602024.999999
1707595534.7106907,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165346.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*56
",4,1707602025.9999993
1707595535.9659338,42.33823891,-71.086507995,0.0,328114.89697728655,4689439.99137844,19,T,0.8,"$GNGGA,165347.00,4220.2943346,N,07105.1904797,W,4,18,0.8,23.220,M,-28.725,M,1.0,0061*57
",4,1707602026.9999995
