Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,letter,hdop,gpgga_read
1711484133.2144814,332,1711484133,0,GPS1_Frame,42.335721666666664,-71.09266666666667,16.1,327600.64967898396,4689172.938631282,19,T,1.5,"b'$GPGGA,201533.000,4220.1433,N,07105.5600,W,1,07,1.5,16.1,M,-33.8,M,,0000*59\r\n'"
1711484134.2072654,333,1711484134,0,GPS1_Frame,42.33576166666667,-71.09268166666668,16.1,327599.5231939256,4689177.410738024,19,T,1.5,"b'$GPGGA,201534.000,4220.1457,N,07105.5609,W,1,07,1.5,16.1,M,-33.8,M,,0000*55\r\n'"
1711484135.207289,334,1711484135,0,GPS1_Frame,42.33579833333333,-71.09271166666667,16.2,327597.1518119616,4689181.5431157695,19,T,1.5,"b'$GPGGA,201535.000,4220.1479,N,07105.5627,W,1,07,1.5,16.2,M,-33.8,M,,0000*57\r\n'"
1711484136.2136016,335,1711484136,0,GPS1_Frame,42.33583,-71.092755,16.1,327593.66829013615,4689185.147316001,19,T,1.5,"b'$GPGGA,201536.000,4220.1498,N,07105.5653,W,1,07,1.5,16.1,M,-33.8,M,,0000*5B\r\n'"
1711484137.2066762,336,1711484137,0,GPS1_Frame,42.33586166666667,-71.09281,16.0,327589.2236031821,4689188.775173018,19,T,1.5,"b'$GPGGA,201537.000,4220.1517,N,07105.5686,W,1,07,1.5,16.0,M,-33.8,M,,0000*55\r\n'"
1711484138.207475,337,1711484138,0,GPS1_Frame,42.33589,-71.09287833333333,16.0,327583.6713330598,4689192.059926814,19,T,1.5,"b'$GPGGA,201538.000,4220.1534,N,07105.5727,W,1,07,1.5,16.0,M,-33.8,M,,0000*51\r\n'"
1711484139.2093067,338,1711484139,0,GPS1_Frame,42.33591833333333,-71.09295166666668,15.8,327577.7071389152,4689195.354823709,19,T,1.5,"b'$GPGGA,201539.000,4220.1551,N,07105.5771,W,1,07,1.5,15.8,M,-33.8,M,,0000*5B\r\n'"
1711484140.2078576,339,1711484140,0,GPS1_Frame,42.335944999999995,-71.09302666666667,15.9,327571.6010853923,4689198.468034855,19,T,1.5,"b'$GPGGA,201540.000,4220.1567,N,07105.5816,W,1,07,1.5,15.9,M,-33.8,M,,0000*5F\r\n'"
1711484141.2063768,340,1711484141,0,GPS1_Frame,42.335969999999996,-71.09310166666667,15.7,327565.4904817525,4689201.396180853,19,T,1.5,"b'$GPGGA,201541.000,4220.1582,N,07105.5861,W,1,07,1.5,15.7,M,-33.8,M,,0000*5B\r\n'"
1711484142.2095103,341,1711484142,0,GPS1_Frame,42.335993333333334,-71.09317166666666,15.5,327559.7872561154,4689204.129122072,19,T,1.5,"b'$GPGGA,201542.000,4220.1596,N,07105.5903,W,1,07,1.5,15.5,M,-33.8,M,,0000*5A\r\n'"
1711484143.210812,342,1711484143,0,GPS1_Frame,42.336016666666666,-71.093235,15.3,327554.6332727062,4689206.848548155,19,T,1.5,"b'$GPGGA,201543.000,4220.1610,N,07105.5941,W,1,07,1.5,15.3,M,-33.8,M,,0000*56\r\n'"
1711484144.2088802,343,1711484144,0,GPS1_Frame,42.336041666666674,-71.09328666666667,15.0,327550.4450150017,4689209.729388338,19,T,1.6,"b'$GPGGA,201544.000,4220.1625,N,07105.5972,W,1,06,1.6,15.0,M,-33.8,M,,0000*56\r\n'"
1711484145.2074094,344,1711484145,0,GPS1_Frame,42.33607,-71.09332500000001,14.9,327547.36434743984,4689212.953331386,19,T,1.6,"b'$GPGGA,201545.000,4220.1642,N,07105.5995,W,1,06,1.6,14.9,M,-33.8,M,,0000*57\r\n'"
1711484146.2061162,345,1711484146,0,GPS1_Frame,42.33610333333333,-71.09335,14.8,327545.3958249686,4689216.705446466,19,T,1.6,"b'$GPGGA,201546.000,4220.1662,N,07105.6010,W,1,06,1.6,14.8,M,-33.8,M,,0000*50\r\n'"
1711484147.2068427,346,1711484147,0,GPS1_Frame,42.33614333333333,-71.09335333333334,14.5,327545.2305483715,4689221.153902394,19,T,1.6,"b'$GPGGA,201547.000,4220.1686,N,07105.6012,W,1,06,1.6,14.5,M,-33.8,M,,0000*54\r\n'"
1711484148.2071579,347,1711484148,0,GPS1_Frame,42.33618333333334,-71.09333833333334,14.1,327546.5756725995,4689225.565176629,19,T,1.6,"b'$GPGGA,201548.000,4220.1710,N,07105.6003,W,1,06,1.6,14.1,M,-33.8,M,,0000*51\r\n'"
1711484149.207218,348,1711484149,0,GPS1_Frame,42.33622999999999,-71.093305,13.7,327549.4494180531,4689230.679552565,19,T,1.6,"b'$GPGGA,201549.000,4220.1738,N,07105.5983,W,1,06,1.6,13.7,M,-33.8,M,,0000*59\r\n'"
1711484150.205739,349,1711484150,0,GPS1_Frame,42.336285,-71.09326166666666,13.4,327553.1697917405,4689236.699002697,19,T,1.6,"b'$GPGGA,201550.000,4220.1771,N,07105.5957,W,1,06,1.6,13.4,M,-33.8,M,,0000*56\r\n'"
1711484151.2065613,350,1711484151,0,GPS1_Frame,42.336345,-71.09321666666666,13.2,327557.0411350458,4689243.270286683,19,T,1.6,"b'$GPGGA,201551.000,4220.1807,N,07105.5930,W,1,06,1.6,13.2,M,-33.8,M,,0000*5E\r\n'"
1711484152.2078059,351,1711484152,0,GPS1_Frame,42.336405,-71.093175,13.0,327560.63785418787,4689249.848332415,19,T,1.6,"b'$GPGGA,201552.000,4220.1843,N,07105.5905,W,1,06,1.6,13.0,M,-33.8,M,,0000*59\r\n'"
1711484153.2059417,352,1711484153,0,GPS1_Frame,42.336465,-71.09313833333334,12.7,327563.82264144276,4689256.436519314,19,T,1.6,"b'$GPGGA,201553.000,4220.1879,N,07105.5883,W,1,06,1.6,12.7,M,-33.8,M,,0000*58\r\n'"
1711484154.206562,353,1711484154,0,GPS1_Frame,42.33651833333333,-71.093105,12.4,327566.7145847253,4689262.291184446,19,T,1.6,"b'$GPGGA,201554.000,4220.1911,N,07105.5863,W,1,06,1.6,12.4,M,-33.8,M,,0000*5D\r\n'"
1711484155.206517,354,1711484155,0,GPS1_Frame,42.33656333333333,-71.09307666666668,12.2,327569.17182190483,4689267.230636544,19,T,1.6,"b'$GPGGA,201555.000,4220.1938,N,07105.5846,W,1,06,1.6,12.2,M,-33.8,M,,0000*56\r\n'"
1711484156.2155805,355,1711484156,0,GPS1_Frame,42.33659833333333,-71.093055,11.9,327571.0524912059,4689271.07318421,19,T,1.6,"b'$GPGGA,201556.000,4220.1959,N,07105.5833,W,1,06,1.6,11.9,M,-33.8,M,,0000*58\r\n'"
1711484157.2088442,356,1711484157,0,GPS1_Frame,42.336625000000005,-71.09303333333334,12.0,327572.9103822658,4689273.990379041,19,T,1.6,"b'$GPGGA,201557.000,4220.1975,N,07105.5820,W,1,06,1.6,12.0,M,-33.8,M,,0000*5F\r\n'"
1711484158.2104392,357,1711484158,0,GPS1_Frame,42.336645,-71.09301833333333,12.0,327574.2008185073,4689276.180810185,19,T,1.5,"b'$GPGGA,201558.000,4220.1987,N,07105.5811,W,1,07,1.5,12.0,M,-33.8,M,,0000*5D\r\n'"
1711484159.2121596,358,1711484159,0,GPS1_Frame,42.33666166666667,-71.09299833333333,12.3,327575.8940678206,4689277.990961426,19,T,1.5,"b'$GPGGA,201559.000,4220.1997,N,07105.5799,W,1,07,1.5,12.3,M,-33.8,M,,0000*51\r\n'"
1711484160.2119088,359,1711484160,0,GPS1_Frame,42.33667333333333,-71.09296666666667,12.7,327578.534807223,4689279.222244168,19,T,1.5,"b'$GPGGA,201600.000,4220.2004,N,07105.5780,W,1,07,1.5,12.7,M,-33.8,M,,0000*52\r\n'"
1711484161.21049,360,1711484161,0,GPS1_Frame,42.33667333333333,-71.09292333333333,13.3,327582.1048166697,4689279.134376847,19,T,1.5,"b'$GPGGA,201601.000,4220.2004,N,07105.5754,W,1,07,1.5,13.3,M,-33.8,M,,0000*5F\r\n'"
1711484162.207246,361,1711484162,0,GPS1_Frame,42.33666166666667,-71.09286833333334,13.6,327586.604098134,4689277.727360945,19,T,1.5,"b'$GPGGA,201602.000,4220.1997,N,07105.5721,W,1,07,1.5,13.6,M,-33.8,M,,0000*5B\r\n'"
1711484163.2102582,362,1711484163,0,GPS1_Frame,42.33664,-71.09280333333332,13.8,327591.8999013159,4689275.189648286,19,T,1.5,"b'$GPGGA,201603.000,4220.1984,N,07105.5682,W,1,07,1.5,13.8,M,-33.8,M,,0000*5E\r\n'"
1711484164.2117245,363,1711484164,0,GPS1_Frame,42.33661,-71.09273333333334,14.1,327597.5848596536,4689271.716448946,19,T,1.5,"b'$GPGGA,201604.000,4220.1966,N,07105.5640,W,1,07,1.5,14.1,M,-33.8,M,,0000*55\r\n'"
1711484165.2161338,364,1711484165,0,GPS1_Frame,42.336578333333335,-71.09266333333333,14.1,327603.26526905305,4689268.058183748,19,T,1.5,"b'$GPGGA,201605.000,4220.1947,N,07105.5598,W,1,07,1.5,14.1,M,-33.8,M,,0000*51\r\n'"
1711484166.210954,365,1711484166,0,GPS1_Frame,42.33655,-71.09259333333333,14.1,327608.95479287324,4689264.770064654,19,T,1.5,"b'$GPGGA,201606.000,4220.1930,N,07105.5556,W,1,07,1.5,14.1,M,-33.8,M,,0000*50\r\n'"
1711484167.2174783,366,1711484167,0,GPS1_Frame,42.33651833333333,-71.09252,14.7,327614.90983038954,4689261.105051396,19,T,1.5,"b'$GPGGA,201607.000,4220.1911,N,07105.5512,W,1,07,1.5,14.7,M,-33.8,M,,0000*54\r\n'"
1711484168.2155068,367,1711484168,0,GPS1_Frame,42.336488333333335,-71.09244166666667,15.1,327621.28135334,4689257.614977949,19,T,1.5,"b'$GPGGA,201608.000,4220.1893,N,07105.5465,W,1,07,1.5,15.1,M,-33.8,M,,0000*56\r\n'"
1711484169.2093532,368,1711484169,0,GPS1_Frame,42.33645833333333,-71.092365,15.6,327627.5155739329,4689254.128289073,19,T,1.6,"b'$GPGGA,201609.000,4220.1875,N,07105.5419,W,1,06,1.6,15.6,M,-33.8,M,,0000*51\r\n'"
1711484170.212736,369,1711484170,0,GPS1_Frame,42.33642833333333,-71.09228333333334,15.6,327634.1617263085,4689250.631470607,19,T,1.6,"b'$GPGGA,201610.000,4220.1857,N,07105.5370,W,1,06,1.6,15.6,M,-33.8,M,,0000*51\r\n'"
1711484171.2134962,370,1711484171,0,GPS1_Frame,42.336394999999996,-71.09219499999999,16.0,327641.348012864,4689246.751004159,19,T,1.6,"b'$GPGGA,201611.000,4220.1837,N,07105.5317,W,1,06,1.6,16.0,M,-33.8,M,,0000*52\r\n'"
1711484172.2065372,371,1711484172,0,GPS1_Frame,42.33636,-71.09210333333334,16.3,327648.8043713765,4689242.678718393,19,T,1.6,"b'$GPGGA,201612.000,4220.1816,N,07105.5262,W,1,06,1.6,16.3,M,-33.8,M,,0000*52\r\n'"
1711484173.2083924,372,1711484173,0,GPS1_Frame,42.33632666666667,-71.09201666666667,16.6,327655.85336490424,4689238.801645491,19,T,1.6,"b'$GPGGA,201613.000,4220.1796,N,07105.5210,W,1,06,1.6,16.6,M,-33.8,M,,0000*54\r\n'"
1711484174.2079568,373,1711484174,0,GPS1_Frame,42.336295,-71.09194333333333,17.1,327661.80844786315,4689235.136673596,19,T,1.6,"b'$GPGGA,201614.000,4220.1777,N,07105.5166,W,1,06,1.6,17.1,M,-33.8,M,,0000*58\r\n'"
1711484175.205918,374,1711484175,0,GPS1_Frame,42.33627166666667,-71.091885,17.2,327666.5505201094,4689232.427460192,19,T,1.6,"b'$GPGGA,201615.000,4220.1763,N,07105.5131,W,1,06,1.6,17.2,M,-33.8,M,,0000*5D\r\n'"
1711484176.2118113,375,1711484176,0,GPS1_Frame,42.336253333333325,-71.09184666666667,17.4,327669.6585461983,4689230.313994621,19,T,1.6,"b'$GPGGA,201616.000,4220.1752,N,07105.5108,W,1,06,1.6,17.4,M,-33.8,M,,0000*50\r\n'"
1711484177.2107687,376,1711484177,0,GPS1_Frame,42.33624499999999,-71.09182666666668,17.5,327671.28349072667,4689229.348108844,19,T,1.5,"b'$GPGGA,201617.000,4220.1747,N,07105.5096,W,1,07,1.5,17.5,M,-33.8,M,,0000*50\r\n'"
1711484178.2100947,377,1711484178,0,GPS1_Frame,42.33624,-71.09181833333334,17.8,327671.95637787465,4689228.776008471,19,T,1.5,"b'$GPGGA,201618.000,4220.1744,N,07105.5091,W,1,07,1.5,17.8,M,-33.8,M,,0000*56\r\n'"
1711484179.2250707,378,1711484179,0,GPS1_Frame,42.33623833333333,-71.09181333333332,18.1,327672.3637522753,4689228.580804786,19,T,1.5,"b'$GPGGA,201619.000,4220.1743,N,07105.5088,W,1,07,1.5,18.1,M,-33.8,M,,0000*5E\r\n'"
1711484180.2295961,379,1711484180,0,GPS1_Frame,42.33623833333333,-71.09181333333332,18.0,327672.3637522753,4689228.580804786,19,T,1.5,"b'$GPGGA,201620.000,4220.1743,N,07105.5088,W,1,07,1.5,18.0,M,-33.8,M,,0000*55\r\n'"
1711484181.2159138,380,1711484181,0,GPS1_Frame,42.33623833333333,-71.09181333333332,18.0,327672.3637522753,4689228.580804786,19,T,1.5,"b'$GPGGA,201621.000,4220.1743,N,07105.5088,W,1,07,1.5,18.0,M,-33.8,M,,0000*54\r\n'"
1711484182.2085125,381,1711484182,0,GPS1_Frame,42.33623833333333,-71.09181333333332,18.0,327672.3637522753,4689228.580804786,19,T,1.5,"b'$GPGGA,201622.000,4220.1743,N,07105.5088,W,1,07,1.5,18.0,M,-33.8,M,,0000*57\r\n'"
1711484183.2097776,382,1711484183,0,GPS1_Frame,42.33623833333333,-71.09181333333332,18.0,327672.3637522753,4689228.580804786,19,T,1.5,"b'$GPGGA,201623.000,4220.1743,N,07105.5088,W,1,07,1.5,18.0,M,-33.8,M,,0000*56\r\n'"
1711484184.2098162,383,1711484184,0,GPS1_Frame,42.33624,-71.09181333333332,18.1,327672.3683048474,4689228.765875422,19,T,1.5,"b'$GPGGA,201624.000,4220.1744,N,07105.5088,W,1,07,1.5,18.1,M,-33.8,M,,0000*57\r\n'"
1711484185.2097535,384,1711484185,0,GPS1_Frame,42.336241666666666,-71.09181166666667,17.8,327672.51016640326,4689228.947568382,19,T,1.5,"b'$GPGGA,201625.000,4220.1745,N,07105.5087,W,1,07,1.5,17.8,M,-33.8,M,,0000*5E\r\n'"
1711484186.209638,385,1711484186,0,GPS1_Frame,42.336241666666666,-71.09180833333333,17.5,327672.7847843791,4689228.940813036,19,T,1.5,"b'$GPGGA,201626.000,4220.1745,N,07105.5085,W,1,07,1.5,17.5,M,-33.8,M,,0000*52\r\n'"
1711484187.2076619,386,1711484187,0,GPS1_Frame,42.336241666666666,-71.09180666666666,17.5,327672.9220933649,4689228.937435367,19,T,1.5,"b'$GPGGA,201627.000,4220.1745,N,07105.5084,W,1,07,1.5,17.5,M,-33.8,M,,0000*52\r\n'"
1711484188.2095327,387,1711484188,0,GPS1_Frame,42.336241666666666,-71.09180666666666,17.5,327672.9220933649,4689228.937435367,19,T,1.5,"b'$GPGGA,201628.000,4220.1745,N,07105.5084,W,1,07,1.5,17.5,M,-33.8,M,,0000*5D\r\n'"
1711484189.2175097,388,1711484189,0,GPS1_Frame,42.336241666666666,-71.09180666666666,17.5,327672.9220933649,4689228.937435367,19,T,1.9,"b'$GPGGA,201629.000,4220.1745,N,07105.5084,W,1,06,1.9,17.5,M,-33.8,M,,0000*51\r\n'"
1711484190.2045162,389,1711484190,0,GPS1_Frame,42.336241666666666,-71.09180666666666,17.5,327672.9220933649,4689228.937435367,19,T,1.9,"b'$GPGGA,201630.000,4220.1745,N,07105.5084,W,1,06,1.9,17.5,M,-33.8,M,,0000*59\r\n'"
1711484191.2089431,390,1711484191,0,GPS1_Frame,42.33624,-71.09180500000001,17.4,327673.0548497967,4689228.748987066,19,T,1.5,"b'$GPGGA,201631.000,4220.1744,N,07105.5083,W,1,07,1.5,17.4,M,-33.8,M,,0000*52\r\n'"
1711484192.2083135,391,1711484192,0,GPS1_Frame,42.33623333333333,-71.09179166666667,16.6,327674.13511162164,4689227.981683288,19,T,1.5,"b'$GPGGA,201632.000,4220.1740,N,07105.5075,W,1,07,1.5,16.6,M,-33.8,M,,0000*5F\r\n'"
1711484193.208161,392,1711484193,0,GPS1_Frame,42.33622333333333,-71.09176000000001,16.0,327676.7166679775,4689226.80708474,19,T,1.5,"b'$GPGGA,201633.000,4220.1734,N,07105.5056,W,1,07,1.5,16.0,M,-33.8,M,,0000*5A\r\n'"
1711484194.2065382,393,1711484194,0,GPS1_Frame,42.336208333333325,-71.09171833333333,16.1,327680.1084223633,4689225.057010073,19,T,1.5,"b'$GPGGA,201634.000,4220.1725,N,07105.5031,W,1,07,1.5,16.1,M,-33.8,M,,0000*5D\r\n'"
1711484195.208263,394,1711484195,0,GPS1_Frame,42.33619166666667,-71.09167000000001,16.4,327684.0448624907,4689223.108356665,19,T,1.5,"b'$GPGGA,201635.000,4220.1715,N,07105.5002,W,1,07,1.5,16.4,M,-33.8,M,,0000*5A\r\n'"
1711484196.2091098,395,1711484196,0,GPS1_Frame,42.336173333333335,-71.09162166666667,16.8,327687.97675258043,4689220.9746349035,19,T,1.5,"b'$GPGGA,201636.000,4220.1704,N,07105.4973,W,1,07,1.5,16.8,M,-33.8,M,,0000*5B\r\n'"
1711484197.2103133,396,1711484197,0,GPS1_Frame,42.33615666666666,-71.09157833333333,17.2,327691.50126952544,4689219.0361179365,19,T,1.5,"b'$GPGGA,201637.000,4220.1694,N,07105.4947,W,1,07,1.5,17.2,M,-33.8,M,,0000*5E\r\n'"
1711484198.214697,397,1711484198,0,GPS1_Frame,42.33614333333333,-71.09154333333332,17.5,327694.3483462848,4689217.484630236,19,T,1.5,"b'$GPGGA,201638.000,4220.1686,N,07105.4926,W,1,07,1.5,17.5,M,-33.8,M,,0000*52\r\n'"
1711484199.2078686,398,1711484199,0,GPS1_Frame,42.336131666666674,-71.09152333333333,18.1,327695.9641931475,4689216.148609131,19,T,1.5,"b'$GPGGA,201639.000,4220.1679,N,07105.4914,W,1,07,1.5,18.1,M,-33.8,M,,0000*59\r\n'"
1711484200.2104096,399,1711484200,0,GPS1_Frame,42.336124999999996,-71.09151333333332,19.0,327696.76984085736,4689215.388063409,19,T,1.5,"b'$GPGGA,201640.000,4220.1675,N,07105.4908,W,1,07,1.5,19.0,M,-33.8,M,,0000*56\r\n'"
1711484201.2155921,400,1711484201,0,GPS1_Frame,42.33612166666667,-71.09151,19.7,327697.03535553266,4689215.011167772,19,T,1.5,"b'$GPGGA,201641.000,4220.1673,N,07105.4906,W,1,07,1.5,19.7,M,-33.8,M,,0000*58\r\n'"
1711484202.2091305,401,1711484202,0,GPS1_Frame,42.33612166666667,-71.09151,19.7,327697.03535553266,4689215.011167772,19,T,1.5,"b'$GPGGA,201642.000,4220.1673,N,07105.4906,W,1,07,1.5,19.7,M,-33.8,M,,0000*5B\r\n'"
1711484203.2115574,402,1711484203,0,GPS1_Frame,42.33612166666667,-71.09151,19.7,327697.03535553266,4689215.011167772,19,T,1.5,"b'$GPGGA,201643.000,4220.1673,N,07105.4906,W,1,07,1.5,19.7,M,-33.8,M,,0000*5A\r\n'"
1711484204.210503,403,1711484204,0,GPS1_Frame,42.33612166666667,-71.09151,19.8,327697.03535553266,4689215.011167772,19,T,1.5,"b'$GPGGA,201644.000,4220.1673,N,07105.4906,W,1,07,1.5,19.8,M,-33.8,M,,0000*52\r\n'"
1711484205.211019,404,1711484205,0,GPS1_Frame,42.33612166666667,-71.09151,19.8,327697.03535553266,4689215.011167772,19,T,1.5,"b'$GPGGA,201645.000,4220.1673,N,07105.4906,W,1,07,1.5,19.8,M,-33.8,M,,0000*53\r\n'"
1711484206.209132,405,1711484206,0,GPS1_Frame,42.33612166666667,-71.09151,19.8,327697.03535553266,4689215.011167772,19,T,1.5,"b'$GPGGA,201646.000,4220.1673,N,07105.4906,W,1,07,1.5,19.8,M,-33.8,M,,0000*50\r\n'"
1711484207.2068155,406,1711484207,0,GPS1_Frame,42.33612166666667,-71.09151,19.8,327697.03535553266,4689215.011167772,19,T,1.5,"b'$GPGGA,201647.000,4220.1673,N,07105.4906,W,1,07,1.5,19.8,M,-33.8,M,,0000*51\r\n'"
1711484208.2065003,407,1711484208,0,GPS1_Frame,42.33612166666667,-71.09150833333334,19.8,327697.17266477534,4689215.007790586,19,T,1.5,"b'$GPGGA,201648.000,4220.1673,N,07105.4905,W,1,07,1.5,19.8,M,-33.8,M,,0000*5D\r\n'"
1711484209.2072067,408,1711484209,0,GPS1_Frame,42.33612166666667,-71.09150833333334,19.8,327697.17266477534,4689215.007790586,19,T,1.5,"b'$GPGGA,201649.000,4220.1673,N,07105.4905,W,1,07,1.5,19.8,M,-33.8,M,,0000*5C\r\n'"
1711484210.20938,409,1711484210,0,GPS1_Frame,42.33612166666667,-71.09150833333334,19.8,327697.17266477534,4689215.007790586,19,T,1.5,"b'$GPGGA,201650.000,4220.1673,N,07105.4905,W,1,07,1.5,19.8,M,-33.8,M,,0000*54\r\n'"
1711484211.210654,410,1711484211,0,GPS1_Frame,42.33612166666667,-71.09150833333334,19.8,327697.17266477534,4689215.007790586,19,T,1.5,"b'$GPGGA,201651.000,4220.1673,N,07105.4905,W,1,07,1.5,19.8,M,-33.8,M,,0000*55\r\n'"
1711484212.2094877,411,1711484212,0,GPS1_Frame,42.33612166666667,-71.09150833333334,19.8,327697.17266477534,4689215.007790586,19,T,1.5,"b'$GPGGA,201652.000,4220.1673,N,07105.4905,W,1,07,1.5,19.8,M,-33.8,M,,0000*56\r\n'"
1711484213.2079303,412,1711484213,0,GPS1_Frame,42.33612166666667,-71.09150833333334,19.8,327697.17266477534,4689215.007790586,19,T,1.5,"b'$GPGGA,201653.000,4220.1673,N,07105.4905,W,1,07,1.5,19.8,M,-33.8,M,,0000*57\r\n'"
1711484214.207277,413,1711484214,0,GPS1_Frame,42.33612166666667,-71.09150833333334,19.8,327697.17266477534,4689215.007790586,19,T,1.5,"b'$GPGGA,201654.000,4220.1673,N,07105.4905,W,1,07,1.5,19.8,M,-33.8,M,,0000*50\r\n'"
1711484215.2143307,414,1711484215,0,GPS1_Frame,42.33612166666667,-71.09150833333334,19.8,327697.17266477534,4689215.007790586,19,T,1.5,"b'$GPGGA,201655.000,4220.1673,N,07105.4905,W,1,07,1.5,19.8,M,-33.8,M,,0000*51\r\n'"
1711484216.208214,415,1711484216,0,GPS1_Frame,42.33612166666667,-71.09150833333334,19.9,327697.17266477534,4689215.007790586,19,T,1.5,"b'$GPGGA,201656.000,4220.1673,N,07105.4905,W,1,07,1.5,19.9,M,-33.8,M,,0000*53\r\n'"
1711484217.2093594,416,1711484217,0,GPS1_Frame,42.33612166666667,-71.09150833333334,19.9,327697.17266477534,4689215.007790586,19,T,1.5,"b'$GPGGA,201657.000,4220.1673,N,07105.4905,W,1,07,1.5,19.9,M,-33.8,M,,0000*52\r\n'"
1711484218.2109096,417,1711484218,0,GPS1_Frame,42.33612166666667,-71.09150833333334,19.9,327697.17266477534,4689215.007790586,19,T,1.5,"b'$GPGGA,201658.000,4220.1673,N,07105.4905,W,1,07,1.5,19.9,M,-33.8,M,,0000*5D\r\n'"
1711484219.2108362,418,1711484219,0,GPS1_Frame,42.33612166666667,-71.09150833333334,19.9,327697.17266477534,4689215.007790586,19,T,1.5,"b'$GPGGA,201659.000,4220.1673,N,07105.4905,W,1,07,1.5,19.9,M,-33.8,M,,0000*5C\r\n'"
1711484220.214226,419,1711484220,0,GPS1_Frame,42.336118333333324,-71.09149833333332,20.3,327697.9874165015,4689214.617386271,19,T,1.5,"b'$GPGGA,201700.000,4220.1671,N,07105.4899,W,1,07,1.5,20.3,M,-33.8,M,,0000*57\r\n'"
1711484221.2077477,420,1711484221,0,GPS1_Frame,42.33610999999999,-71.09147666666667,20.8,327699.7496776484,4689213.648130173,19,T,1.5,"b'$GPGGA,201701.000,4220.1666,N,07105.4886,W,1,07,1.5,20.8,M,-33.8,M,,0000*55\r\n'"
1711484222.2082543,421,1711484222,0,GPS1_Frame,42.33610333333333,-71.09144666666666,20.2,327702.2030374734,4689212.847059707,19,T,1.5,"b'$GPGGA,201702.000,4220.1662,N,07105.4868,W,1,07,1.5,20.2,M,-33.8,M,,0000*58\r\n'"
1711484223.219703,422,1711484223,0,GPS1_Frame,42.33609333333334,-71.09141333333334,19.7,327704.92191304243,4689211.669094797,19,T,1.5,"b'$GPGGA,201703.000,4220.1656,N,07105.4848,W,1,07,1.5,19.7,M,-33.8,M,,0000*53\r\n'"
1711484224.207707,423,1711484224,0,GPS1_Frame,42.336085000000004,-71.09138333333334,19.2,327707.37072244764,4689210.682955554,19,T,1.5,"b'$GPGGA,201704.000,4220.1651,N,07105.4830,W,1,07,1.5,19.2,M,-33.8,M,,0000*59\r\n'"
1711484225.207507,424,1711484225,0,GPS1_Frame,42.33607666666667,-71.09135833333333,18.9,327709.407604481,4689209.706948,19,T,1.5,"b'$GPGGA,201705.000,4220.1646,N,07105.4815,W,1,07,1.5,18.9,M,-33.8,M,,0000*53\r\n'"
1711484226.207725,425,1711484226,0,GPS1_Frame,42.33607,-71.091335,18.8,327711.3117292108,4689208.919388585,19,T,1.5,"b'$GPGGA,201706.000,4220.1642,N,07105.4801,W,1,07,1.5,18.8,M,-33.8,M,,0000*50\r\n'"
1711484227.2085814,426,1711484227,0,GPS1_Frame,42.33606499999999,-71.09131333333333,18.8,327713.083096446,4689208.320277191,19,T,1.5,"b'$GPGGA,201707.000,4220.1639,N,07105.4788,W,1,07,1.5,18.8,M,-33.8,M,,0000*53\r\n'"
1711484228.2077558,427,1711484228,0,GPS1_Frame,42.336063333333335,-71.09128666666668,18.9,327715.27549491357,4689208.08117702,19,T,1.5,"b'$GPGGA,201708.000,4220.1638,N,07105.4772,W,1,07,1.5,18.9,M,-33.8,M,,0000*59\r\n'"
1711484229.2133832,428,1711484229,0,GPS1_Frame,42.336071666666676,-71.09124833333334,19.0,327718.45636706974,4689208.928863881,19,T,1.5,"b'$GPGGA,201709.000,4220.1643,N,07105.4749,W,1,07,1.5,19.0,M,-33.8,M,,0000*54\r\n'"
1711484230.2059307,429,1711484230,0,GPS1_Frame,42.33609499999999,-71.091205,18.9,327722.0901274908,4689211.432057697,19,T,1.5,"b'$GPGGA,201710.000,4220.1657,N,07105.4723,W,1,07,1.5,18.9,M,-33.8,M,,0000*5D\r\n'"
1711484231.2094247,430,1711484231,0,GPS1_Frame,42.33613666666667,-71.09116999999999,18.9,327725.0874018049,4689215.98791337,19,T,1.5,"b'$GPGGA,201711.000,4220.1682,N,07105.4702,W,1,07,1.5,18.9,M,-33.8,M,,0000*57\r\n'"
1711484232.2098074,431,1711484232,0,GPS1_Frame,42.336195,-71.09114333333333,18.9,327727.4436378716,4689222.41135945,19,T,1.5,"b'$GPGGA,201712.000,4220.1717,N,07105.4686,W,1,07,1.5,18.9,M,-33.8,M,,0000*54\r\n'"
1711484233.208083,432,1711484233,0,GPS1_Frame,42.336263333333335,-71.09112166666667,18.6,327729.4152495845,4689229.955359702,19,T,1.5,"b'$GPGGA,201713.000,4220.1758,N,07105.4673,W,1,07,1.5,18.6,M,-33.8,M,,0000*5B\r\n'"
1711484234.2072592,433,1711484234,0,GPS1_Frame,42.33633499999999,-71.091105,18.6,327730.98403338867,4689237.879631319,19,T,1.5,"b'$GPGGA,201714.000,4220.1801,N,07105.4663,W,1,07,1.5,18.6,M,-33.8,M,,0000*5E\r\n'"
1711484235.203507,434,1711484235,0,GPS1_Frame,42.336409999999994,-71.09109166666667,18.7,327732.28729912406,4689246.180797565,19,T,1.6,"b'$GPGGA,201715.000,4220.1846,N,07105.4655,W,1,06,1.6,18.7,M,-33.8,M,,0000*5A\r\n'"
